Song Name,Artist Name,Album Name,Release Date,Popularity Score,Length (ms),Grammy_won
Dang Me,Roger Miller,Super Hits,1996,46.0,102400.0,1
"Danger, Ultra Low Gain!",Nando Pedrosa,Me and Myself,2004-08-05,0.0,204617.0,1
Roger the Miller,Nancy Davis,Blossoms & Briars - Songs of Love and Other Mischief,2010-01-01,0.0,268586.0,1
Mexico (Legacy Collection),nan,,,,,1
Mahler: Symphony No. 5/Berg: Wozzeck Excerpts,nan,,,,,1
"Beethoven: Trio No. 1 In E Flat, Op. 1 #1",nan,,,,,1
It Was A Lover And His Lass,nan,,,,,1
Prokofiev: Violin Concerto No. 1 In D,nan,,,,,1
"Vladimir Horowitz Plays Beethoven, Debussy, Chopin",nan,,,,,1
Bizet: Carmen,nan,,,,,1
Britten: A Ceremony Of Carols,nan,,,,,1
Berlioz: Nuits D'Ete (Song Cycle)/Falla: El Amor Brujo,nan,,,,,1
Barber: Piano Concerto,nan,,,,,1
Britten: Young Person's Guide To The Orchestra,nan,,,,,1
Saint-Saens: Carnival Of The Animals/Britten: Young Persons Guide To The Orchestra,nan,,,,,1
,nan,,,,,1
People (Single),Barbra Streisand,,,,,0
I Want To Hold Your Hand,nan,,,,,0
"Hello, Dolly! (Single)",Louis Armstrong,,,,,0
Downtown (Single),Petula Clark,,,,,0
The Pink Panther (Album),Henry Mancini,,,,,0
People (Album),Barbra Streisand,,,,,0
"People - From ""Funny Girl""",Nancy Wilson,How Glad I Am,1964-01-01,17.0,221706.0,0
Cotton Candy (Album),Al Hirt,,,,,0
Verdi: Requiem (Album),nan,,,,,0
Verdi: Falstaff (Album),nan,,,,,0
Mahler: Symphony No. 5/Berg: Wozzeck Excerpts (Album),nan,,,,,0
Bizet: Carmen (Album),nan,,,,,0
Who Can I Turn To (Single),nan,,,,,0
"People - From ""Funny Girl""",Nancy Wilson,How Glad I Am,1964-01-01,17.0,221706.0,0
Dear Heart (Single),nan,,,,,0
A Hard Day's Night (Single),nan,,,,,0
Theme From Golden Boy (Album),nan,,,,,0
"Theme From \""The Munsters\""",nan,,,,,0
Sugar Lips,nan,,,,,0
Cotton Candy,nan,,,,,0
We'll Sing In The Sunshine (Single),Gale Garnett,,,,,0
The Girl From Ipanema (Single),Astrud Gilberto,,,,,0
How Glad I Am (Single),Nancy Wilson,,,,,0
Downtown (Single),Petula Clark,,,,,0
Who Can I Turn To (Single),Tony Bennett,,,,,0
Getz/Gilberto (Album),João Gilberto,,,,,0
Everybody Loves Somebody (Album),Dean Martin,,,,,0
Call Me Irresponsible (Album),Andy Williams,,,,,0
Sweet September (Album),Pete Jolly,,,,,0
My Fair Lady (Album),Andre Previn,,,,,0
Mumbles,Clark Terry,Oscar Peterson Trio Plus One,1964-01-01,17.0,120466.0,0
"Milestones - Live at the Antibes Jazz Festival, France - July 1963",Miles Davis,Miles In Europe,1964,8.0,556666.0,0
Collaboration (Album),Laurindo Almeida,,,,,0
Woody Herman '64,Woody Herman,,,,,0
Time Of The Barracudas,Gil Evans,The Individualism Of Gil Evans,1964-01-01,22.0,446120.0,0
The Dynamic Sound Patterns Of The Rod Levitt Orchestra,Rod Levitt,,,,,0
Quincy Jones Explores The Music Of Henry Mancini,Quincy Jones,,,,,0
Corcovado (Quiet Nights Of Quiet Stars),Miles Davis,Quiet Nights (2022 Remaster),1963-12-16,17.0,165106.0,0
Oscar Peterson/Nelson Riddle (Album),Oscar Peterson,,,,,0
My Fair Lady With The Unoriginal Cast,Shelly Manne,,,,,0
Theme From Mr. Broadway,nan,,,,,0
Hamlet: Act III Scene 1: Tis now the very witching hour of night (Hamlet),Nancy Van de Vate,"Van de Vate: Hamlet (Opera and Music Theater, Vol. 6)",2012-06-05,0.0,163066.0,0
Siempre Quedará - Dedicado a Paco de Lucía,Nani Cortés,Siempre Quedará (Dedicado a Paco de Lucía),2014-10-18,29.0,225817.0,0
Night Creature,nan,,,,,0
ことのは - Here and Now Ver.,Nanase Aikawa,中今,2023-01-25,16.0,295633.0,0
The Beatles Song Book (Album),Stu Phillips,,,,,0
Theme From Golden Boy - String Version,Quincy Jones,Golden Boy,1965-01-01,2.0,167800.0,0
Cotton Candy,Al Hirt,Cotton Candy,1964-06-13,28.0,134200.0,0
As Long As He Needs Me,Peter Nero,Love Songs For A Rainy Day,1996-11-15,2.0,346080.0,0
The Song Is You (Single),nan,,,,,0
The Long Ships (Single),nan,,,,,0
Sugar Lips,nan,,,,,0
I Want To Hold Your Hand (Single),nan,,,,,0
Golden Boy (String Version) (Single),nan,,,,,0
A Spoonful Of Sugar (Single),nan,,,,,0
Who Can I Turn To (Single),nan,,,,,0
Where Love Has Gone,nan,,,,,0
We'll Sing In The Sunshine,nan,,,,,0
Ringo,nan,,,,,0
How Glad I Am (Single),nan,,,,,0
"Hit The Road, Jack",The Double Six Of Paris,The Double Six Of Paris Sing Ray Charles,2016,0.0,132000.0,0
"Peter, Paul And Mary In Concert (Album)",nan,,,,,0
More Four Freshmen And Five Trombones,nan,,,,,0
Grand Ole Opry Favorites,nan,,,,,0
Love Me With All Your Heart,nan,,,,,0
Don't Let The Rain Come Down (Crooked Little Man),nan,,,,,0
Dear Heart,Nancy Wilson,Retro Songs Vol 10,2023-02-22,0.0,130720.0,0
Artistry In Voices And Brass,nan,,,,,0
The Pink Panther (Motion Picture) (Album),nan,,,,,0
Robin And The Seven Hoods (Motion Picture) (Single),nan,,,,,0
Goldfinger,Plastic Nana,Goldfinger,2017-05-30,0.0,165488.0,0
A Hard Day's Night (Motion Picture) (Album),nan,,,,,0
What Makes Sammy Run? (Album),nan,,,,,0
High Spirits (Album),nan,,,,,0
"Hello, Dolly!",Nancy Wilson,From Broadway With Love,1966-01-01,1.0,144653.0,0
Fiddler On The Roof,nan,,,,,0
Woody Allen (Album),Woody Allen,,,,,0
Whistle Stopping,Jonathan Winters,,,,,0
"Ready Or Not, Here Comes Godfrey Cambridge (Album)",Godfrey Cambridge,,,,,0
For Swingin' Livers Only! (Album),Allan Sherman,,,,,0
The Kennedy Wit,Adlai Stevenson,,,,,0
Shakespeare: Othello (Album),Laurence Olivier,,,,,0
Shakespeare: Hamlet (Album),Richard Burton,,,,,0
Dylan (Album),Kate Reid,,,,,0
Dialogue Highlights From Beckett,Richard Burton,,,,,0
Who Can I Turn To (Single),nan,,,,,0
The Pink Panther,nan,,,,,0
Sugar Lips (Album),nan,,,,,0
Pops Goes The Trumpet (Album),nan,,,,,0
Artistry In Voices And Brass (Album),nan,,,,,0
Walking In The Rain,Nania,Space And Piano,2012-11-30,0.0,345610.0,0
The Big Sounds Of The Sports Cars (Album),nan,,,,,0
Main Theme From The Addams Family,nan,,,,,0
Les Poupees De Paris (Album),nan,,,,,0
"The Sound Of Harlem, Jazz Odyssey, Vol. 3 (Album)",nan,,,,,0
Poitier Meets Plato (Album),nan,,,,,0
Oscar Peterson Plays My Fair Lady (Album),nan,,,,,0
Guitar From Ipanema (Album),nan,,,,,0
Getz/Gilberto (Album),nan,,,,,0
Daniel Boone (Album),Fess Parker,,,,,0
Burl Ives Chim Chim Cher-ee And Other Children's Choices (Album),Burl Ives,,,,,0
Britten: Young Person's Guide To The Orchestra (Album),Hugh Downs,,,,,0
A Spoonful Of Sugar,Mary Martin,,,,,0
You've Lost That Lovin' Feeling (Single),Righteous Brothers,,,,,0
"Oh, Pretty Woman",Roy Orbison,The Monument Singles Collection,2011-04-25,11.0,175906.0,0
Mr. Lonely,Bobby Vinton,The Best Of Bobby Vinton,1962,50.0,161373.0,0
This Life (Is A Long Interlude) - Broad Day Night Remix,NANG,Ralph Hardy Presents: Growing Pains 2.5 [the Remixes],2017-08-03,0.0,298285.0,0
We Can Make It Baby,Nancy Wilson,I Know I Love Him,1973-02-01,3.0,180826.0,0
Walk on By,Dionne Warwick,Make Way for Dionne Warwick,1964,63.0,178333.0,0
Keep On Pushing,nan,,,,,0
Hold What You've Got,Joe Tex,Greatest Hits,2000-11-06,18.0,187840.0,0
Good Times,Sam Cooke,Ain't That Good News,1964-03-01,53.0,146493.0,0
Woody Guthrie: Library Of Congress Recordings (Album),Woody Guthrie,,,,,0
Guess Who I Saw Today - Remastered/2004,Nancy Wilson,Something Wonderful,2004-01-01,29.0,207440.0,0
The Voice Of Africa (Album),Miriam Makeba,,,,,0
The Times They Are A-Changin',Bob Dylan,The Times They Are A-Changin',1964-01-13,63.0,192053.0,0
"Peter, Paul And Mary In Concert",nan,,,,,0
Belafonte At The Greek Theatre,Harry Belafonte,,,,,0
This I Believe (Album),Fred Waring,,,,,0
Sweet Hour Of Prayer (Album),Jo Stafford,,,,,0
Standin' On The Banks Of The River,James Cleveland,,,,,0
Hymns Of Sunrise And Sunset (Album),George Beverly Shea,,,,,0
Gregorian Chant (Album),nan,,,,,0
Family Album Of Hymns (Album),Roger Williams,,,,,0
Petula Clark,nan,,,,,0
Morgana King,nan,,,,,0
Antonio Carlos Jobim,nan,,,,,0
Astrud Gilberto,nan,,,,,0
You're The Only World I Know,Sonny James,,,,,0
Once A Day (Single),Connie Smith,,,,,0
Here Comes My Baby,Dottie West,The Essential Dottie West,1996-01-30,18.0,153480.0,0
Four Strong Winds (Single),Bobby Bare,,,,,0
The Blizzard,Jim Reeves,The Best Of,1992-02-25,13.0,203026.0,0
The Best Of Buck Owens (Album),Buck Owens,,,,,0
Hank Williams Jr. Sings Songs Of Hank Williams (Album),Hank Williams Jr.,,,,,0
Guitar Country (Album),Chet Atkins,,,,,0
Bitter Tears,Johnny Cash,,,,,0
Two Sides Of Wanda Jackson (Album),Wanda Jackson,,,,,0
Second Fiddle (Single),Jean Shepard,,,,,0
Once A Day (Single),Connie Smith,,,,,0
He Says the Same Things to Me,Skeeter Davis,Let Me Get Close To You (With Bonus Tracks),2008-04-16,14.0,165773.0,0
You're The Only World I Know (Single),Sonny James,,,,,0
I Walk The Line - 1988 Version,Johnny Cash,Complete Mercury Albums 1986-1991,2020-06-26,18.0,155226.0,0
My Heart Skips a Beat,Buck Owens & The Buckaroos,The Complete Capitol Singles: 1957–1966,2016-12-09,3.0,148120.0,0
Hank Locklin Sings Hank Williams (Album),Hank Locklin,,,,,0
Four Strong Winds (Single),Bobby Bare,,,,,0
"Fort Worth, Dallas Or Houston (Single)",nan,,,,,0
You're The Only World I Know,nan,,,,,0
"Wine, Women And Song (Single)",nan,,,,,0
Once A Day,nan,,,,,0
Here Comes My Baby (Single),nan,,,,,0
"Hank Williams, Jr.",nan,,,,,0
Dottie West,nan,,,,,0
Charlie Louvin,nan,,,,,0
Connie Smith,nan,,,,,0
The Young Chevalier (Album),nan,,,,,0
The Definitive Piaf (Album),nan,,,,,0
Quincy Jones Explores The Music Of Henry Mancini (Album),nan,,,,,0
"Mahler: Symphony No 5 In C Sharp Minor/Berg: \""Wozzeck\"" Excerpts (Album)",nan,,,,,0
Getz/Gilberto (Album),nan,,,,,0
Beyond The Fringe '64 (Album),nan,,,,,0
R. Strauss: Symphonia Domestica (Album),nan,,,,,0
Mozart: Last Six Symphonies (Album),nan,,,,,0
"Mahler: Symphony No. 2 In C Minor (\""Resurrection\"") (Album)",nan,,,,,0
"Haydn: Symphony No. 95 In C Minor And Symphony No. 101 In D Major (\""Clock\"")",nan,,,,,0
"Handel: Concerti Grossi (12), Op.6 (Album)",nan,,,,,0
Bartók: Concerto For Orchestra,nan,,,,,0
Stravinsky: L'Histoire Du Soldat,nan,,,,,0
Mozart: Sonatas For Flute And Harpsichord (6) (Album),nan,,,,,0
Brahms: Quintet In F Minor For Piano And Strings (Album),nan,,,,,0
Beethoven: Sonatas (5) For Piano And Cello (Album),nan,,,,,0
"Beethoven: Quartet No. 15 In A Minor, Op.132 (Album)",nan,,,,,0
Walton: Facade (Album),nan,,,,,0
Music Of The Rennaisance (Album),nan,,,,,0
"Music Of Medieval France, 1200-1400, Sacred And Secular (Album)",nan,,,,,0
Music For Voices And Viols In The Time Of Shakespeare (Album),nan,,,,,0
Dufay: Motets (Album),nan,,,,,0
Rodrigo: Concierto De Aranjuez For Guitar And  Orchestra/Vivaldi: Concerto In D For Lute And Strings (Album),nan,,,,,0
Mozart: Sinfonia Concertante In E Flat For Violin And Viola (Album),nan,,,,,0
Brahms: Concerto No. 1 In D Minor For Piano (Album),nan,,,,,0
Bloch: Concerto For Violin (Album),nan,,,,,0
Beethoven: Concerto No. 5 In E Flat (Album),nan,,,,,0
"Barber: Concerto For Piano And Orchestra, Op.38 (Album)",nan,,,,,0
"Richter Plays Schubert (Sonata In A Major For Piano, \""Wanderer\"" Fantasia For Piano) (Album)",nan,,,,,0
"Popular Classics For Spanish Guitar (Villa-Lobos, Falla, Etc.) (Album)",nan,,,,,0
"French Baroque Music For Harpsichord (Couperin, Rameau And Boismortier) (Album)",nan,,,,,0
Bach: Inventions (Album),nan,,,,,0
"A French Program (Ravel, Poulenc, Faure, Chabrier) (Album)",nan,,,,,0
Wagner: Lohengrin (Album),nan,,,,,0
Verdi: Falstaff (Album),nan,,,,,0
Smetana: The Bartered Bride (Album),nan,,,,,0
Puccini: La Boheme (Album),nan,,,,,0
Mussorgsky: Boris Godounov (Album),nan,,,,,0
Verdi: Requiem Mass (Album),nan,,,,,0
Stravinsky: Symphony Of Psalms (Album),nan,,,,,0
Poulenc: Stabat Mater (Album),nan,,,,,0
Mozart: Requiem Mass In D Minor (Album),nan,,,,,0
Tsars And Kings (Opera Arias) (Album),nan,,,,,0
The Age Of Bel Canto: Operatic Scenes (Album),nan,,,,,0
Schubert: Die Winterreise (Album),nan,,,,,0
Callas Sings Verdi (Album),nan,,,,,0
"Britten: Serenade For Tenor, Horn And Strings (Album)",nan,,,,,0
Berlioz: Nuits D'Ete (Song Cycle),nan,,,,,0
"Symphony No. 3 (\""Kaddish\"") (Album)",nan,,,,,0
"Sermon, Narrative And Prayer (Album)",nan,,,,,0
New England Holidays,nan,,,,,0
A Frenchman In New York,nan,,,,,0
"Vladimir Horowitz Plays Beethoven, Debussy, Chopin (Beethoven: Sonata No. 8 \""Pathetique\""; Debussy: Preludes; Chopin: Etudes Adn Scherzos 1 Thru 4) (Album)",nan,,,,,0
Verdi: Falstaff (Album),nan,,,,,0
"Prokofiev: Symphony No. 5, Op.100 (Album)",nan,,,,,0
Mahler: Symphony No. 5 In C Sharp Minor (Album),nan,,,,,0
"Mahler: Symphony No. 2 In C Minor (\""Resurrection\"") (Album)",nan,,,,,0
Verdi: Requiem Mass (Album),nan,,,,,0
Mexico (Legacy Collection) (Album),nan,,,,,0
Mahler: Symphony No. 5 In C Sharp Minor (Album),nan,,,,,0
Court And Ceremonial Music Of The 16th Century (Album),nan,,,,,0
(Richard) Strauss: Also Sprach Zarathustra (Album),nan,,,,,0
,nan,,,,,0
,nan,,,,,0
,nan,,,,,0
,nan,,,,,0
Days of Wine and Roses,Henry Mancini,The Essential Henry Mancini,1958,20.0,127093.0,1
Send in the Clowns,Barbra Streisand,The Broadway Album,1985-01-01,39.0,281626.0,1
Britten: War Requiem,nan,,,,,1
Days Of Wine And Roses - Remastered,Nancy Wilson,Guess Who I Saw Today: Nancy Wilson Sings Of Lost Love,2005-01-01,17.0,206546.0,1
More - Theme From Mondo Cane,Nancy Wilson,Hollywood - My Way (Expanded Edition),2006-01-01,3.0,191293.0,1
Send in the Clowns,Barbra Streisand,The Broadway Album,1985-01-01,39.0,281626.0,1
Wives And Lovers,Jack Jones,Wives And Lovers,1963-01-01,49.0,149040.0,1
Conversations With Myself,Bill Evans,,,,,1
"Encore: Woody Herman, 1963",Woody Herman,,,,,1
Gravy Waltz,nan,,,,,1
This Time By Basie! Hits Of The 50's And 60's,Count Basie,,,,,1
Java,Al Hirt,King Of Bourbon Street,2005-11-08,38.0,119133.0,1
I Can't Stop Loving You - Remastered,Nancy Wilson,"Today, Tomorrow, Forever",2000-01-01,4.0,157026.0,1
Days Of Wine And Roses - Remastered,Nancy Wilson,Guess Who I Saw Today: Nancy Wilson Sings Of Lost Love,2005-01-01,17.0,206546.0,1
blowin' in the wind,Nando Real,blowin' in the wind,2022-09-26,0.0,204538.0,1
Bach's Greatest Hits,nan,,,,,1
Tom Jones,nan,,,,,1
She Loves Me Not,King Nando,Unpredictable Sounds,1969-01-01,0.0,160236.0,1
Bartók: Concerto For Orchestra,nan,,,,,1
Evening Of Elizabethan Music,nan,,,,,1
Tchaikovsky: Piano Concerto No. 1 In B Flat Minor,nan,,,,,1
The Sound Of Horowitz,nan,,,,,1
Puccini: Madama Butterfly,nan,,,,,1
Britten: War Requiem,nan,,,,,1
Great Scenes From Gershwin's Porgy And Bess,nan,,,,,1
Britten: War Requiem,nan,,,,,1
Puccini: Madama Butterfly,nan,,,,,1
Puccini: Madama Butterfly,nan,,,,,1
,nan,,,,,1
Hello Mudduh Hello Faddah (Camp Grenada Song),Allan Sherman,Number One Hits (And Others Too),2017-04-25,0.0,174653.0,1
Who's Afraid Of Virginia Woolf?,nan,,,,,1
Charade,Nani Kha,Archive,2022-10-10,0.0,195882.0,1
"The Civil War, Vol. II",nan,,,,,1
The Barbra Streisand Album,nan,,,,,1
The Ellington Era,nan,,,,,1
Bernstein Conducts For Young People,Leonard Bernstein,,,,,1
Deep Purple,Nino Tempo & April Stevens,Deep Purple,2001,36.0,160133.0,1
Detroit City,Bobby Bare,Detroit City and Other Hits by Bobby Bare,1963-08-03,42.0,168066.0,1
Busted,Ray Charles,True Genius,2021-09-10,29.0,156160.0,1
blowin' in the wind,Nando Real,blowin' in the wind,2022-09-26,0.0,204538.0,1
Dominique,The Singing Nun (Soeur Sourire),The Collection,2006-01-01,32.0,174946.0,1
Ward Swingle (The Swingle Singers),nan,,,,,1
Wives And Lovers (Single),Jack Jones,,,,,0
I Wanna Be Around (Single),Tony Bennett,,,,,0
Happy Days Are Here Again (Single),Barbra Streisand,,,,,0
Dominique (Single),Soeur Sourire,,,,,0
The Singing Nun (Album),Soeur Sourire,,,,,0
Days of Wine and Roses,Andy Williams,The Essential Andy Williams,2013-05-10,29.0,166106.0,0
Honey In The Horn (Album),Al Hirt,,,,,0
Bach's Greatest Hits (Album),nan,,,,,0
"The Sound Of Horowitz (Works Of Schumann, Scarlatti, Schubert, Scraibin) (Album)",nan,,,,,0
Puccini: Madama Butterfly (Album),nan,,,,,0
Great Scenes From Gershwin's Porgy And Bess (Album),nan,,,,,0
Debussy: La Mer/Ravel: Daphnis And Chloe (Album),nan,,,,,0
Wives And Lovers (Single),nan,,,,,0
The Good Life (Single),nan,,,,,0
I Wanna Be Around (Single),nan,,,,,0
Call Me Irresponsible (Single),nan,,,,,0
Washington Square (Album),nan,,,,,0
Lawrence Of Arabia (Album),nan,,,,,0
Gravy Waltz,nan,,,,,0
Bluesette (Single),nan,,,,,0
The World Of Miriam Makeba (Album),Miriam Makeba,,,,,0
I'm A Woman (Album),Peggy Lee,,,,,0
Dominique (Single),Soeur Sourire,,,,,0
Blame It On The Bossa Nova (Single),Eydie Gorme,,,,,0
Days of Wine and Roses,Andy Williams,The Essential Andy Williams,2013-05-10,29.0,166106.0,0
I Wanna Be Around (Single),Tony Bennett,,,,,0
Catch A Rising Star (Album),John Gary,,,,,0
Busted (Single),Ray Charles,,,,,0
Seven Steps to Heaven,Miles Davis,Seven Steps To Heaven (Expanded Edition),1963-10,32.0,383560.0,0
Peter Nero In Person,Peter Nero,,,,,0
Our Man In New Orleans,Al Hirt,,,,,0
Dave Brubeck At Carnegie Hall,nan,,,,,0
Criss Cross,Thelonious Monk,Criss-Cross (Expanded Edition),1963,14.0,280960.0,0
4 To Go! (Album),Ray Brown,,,,,0
Seven Steps to Heaven,Miles Davis,Seven Steps To Heaven (Expanded Edition),1963-10,32.0,383560.0,0
Quincy Jones Plays The Hip Hits,Quincy Jones,,,,,0
Our Man In New Orleans,Al Hirt,,,,,0
Gerry Mulligan '63,nan,,,,,0
Full Nelson (Album),nan,,,,,0
身體健康 - One Take Live Recording Version,Pong Nan,藍奕邦Greatest Hits,2008-07-28,9.0,305733.0,0
Meditation (Single),nan,,,,,0
Little Bird (Single),nan,,,,,0
East Side - West Side,nan,,,,,0
Black Saint And The Sinner Lady (Single),nan,,,,,0
The Page 7...An Explosion In Pop Music,Page Cavanaugh,,,,,0
Richard Rodgers Bandbook,Les Brown,,,,,0
Quincy Jones Plays The Hip Hits,Quincy Jones,,,,,0
Fly Me To The Moon And The Bossa Nova Pops,Joe Harnell,,,,,0
"Encore: Woody Herman, 1963",Woody Herman,,,,,0
Themes For Young Lovers,Percy Faith,,,,,0
More (Theme From Mondo Cane),Kai Winding,Soul Surfin',1963-07-07,27.0,122373.0,0
Hail The Conquering Nero,Peter Nero,,,,,0
Our Man In Hollywood,Henry Mancini,,,,,0
Andre Previn In Hollywood (Album),Andre Previn,,,,,0
Washington Square Park,Kris Nandharaj,West Side Story,2022-12-25,1.0,487655.0,0
Mountain Greenery,nan,,,,,0
More Than A Whisper,Nanci Griffith,The Last Of The True Believers,1986-01-01,22.0,230133.0,0
Gravy Waltz (Single),nan,,,,,0
Wives And Lovers - Remastered 2000,Nancy Wilson,"Today, Tomorrow, Forever",2000-01-01,12.0,122760.0,0
Tell Me The Truth,Nancy Wilson,"Yesterday's Love Songs, Today's Blues (Expanded Edition)",1963,5.0,153800.0,0
Call Me Irresponsible (Single),nan,,,,,0
Busted,Nandha Blues,Nandha Strikes Again,2019-10-22,0.0,200186.0,0
Blame It On The Bossa Nova (Single),nan,,,,,0
Waitin' For The Evening Train,nan,,,,,0
The Hi-Lo's Happen To The Bossa Nova,nan,,,,,0
Like Sing--Jackie And Roy Kral (Album),nan,,,,,0
"Hey, Look Us Over!",nan,,,,,0
The Many Moods Of Christmas (Album),nan,,,,,0
The Joy Of Christmas (Album),Leonard Bernstein,,,,,0
Greenwich Village Folk Song Salesman,Nancy Sinatra,Nancy & Lee,2022-05-20,26.0,155874.0,0
Charade (Main Title),Henry Mancini,Charade,1963,29.0,129226.0,0
Mondo Cane (Album),nan,,,,,0
Lawrence Of Arabia (Album),nan,,,,,0
Cleopatra (Album),nan,,,,,0
Tovarich (Album),nan,,,,,0
Jennie (Album),nan,,,,,0
Here's Love (Album),nan,,,,,0
110 In The Shade (Album),nan,,,,,0
"Schubert: Symphony No. 9 In C Major (\""The Great\"") (Album)",nan,,,,,0
Ravel: Daphnis And Chloe (Album),nan,,,,,0
"Mahler: Symphony No. 1 In D Major (\""The Titan\"") (Album)",nan,,,,,0
"Beethoven: Symphony No. 6 In F Major, Op. 68 (Pastorale) (Album)",nan,,,,,0
Beethoven: Nine Symphonies (Complete) (Album),nan,,,,,0
"Schubert: Quintet In A Major For Piano And Strings, Op.114 (\""Trout\"") (Album)",nan,,,,,0
Mozart: Wind Music - Volumes 1 - 5 (Album),nan,,,,,0
Brahms: Liebeslieder Waltzes/Schumann: Spanische Liebeslieder (Album),nan,,,,,0
"Beethoven: Sonatas For Violin And Piano (Nos. 3, 4, And 5) (Album)",nan,,,,,0
"Beethoven: Quartet No. 11 In F Minor, Op.95/ Quartet No. 16 In F Major, Op.135 (Album)",nan,,,,,0
Ravel: Concerto In G For Piano And Orchestra/Dello Joio: Fantasy And Variations For Piano And Orchestra (Album),nan,,,,,0
Rachmaninoff: Concerto No. 3 In D Minor For Piano (Album),nan,,,,,0
Liszt: Piano Concerto No. 1 For Piano And Orchestra (Album),nan,,,,,0
Hindemith: Concerto For Violin (Album),nan,,,,,0
"Bruch: Concerto No.1 In G Minor For Violin, Op. 26/ Mozart: Concerto No. 4 In D Major For Violin, K. 218 (Album)",nan,,,,,0
Bartók: Concerto No. 1 For Piano And Orchestra,nan,,,,,0
Schumann: Carnaval/Fantasiestucke (Album),nan,,,,,0
"Granada (Albeniz: \""Granada\""/Granados: \""Spanish Dance In E Minor\""/Ponce, Tansman, Aguado: \""Eight Lessons For The Guitar\""/Sor: \""Four Studies\"")) (Album)",nan,,,,,0
Beethoven: Three Favorite Sonatas (Album),nan,,,,,0
Bach: The Six Partitas (Album),nan,,,,,0
Wagner: Siegfried (Album),nan,,,,,0
Puccini: Tosca (Album),nan,,,,,0
Mussorgsky: Boris Godounov (Album),nan,,,,,0
Mozart: Cosi Fan Tutte (Album),nan,,,,,0
Bartók: Bluebeard's Castle,nan,,,,,0
"The Robert Shaw Chorale \""On Tour\"" (Ives, Schoenberg, Mozart, Ravel) (Album)",nan,,,,,0
Stravinsky: Oedipus Rex (Album),nan,,,,,0
Milhaud: Les Choephores (Album),nan,,,,,0
"Haydn: \""Nelson Mass\"" (Mass No. 9 In D Minor, Missa Solemnis) (Album)",nan,,,,,0
Brahms: A German Requiem (Album),nan,,,,,0
Bach: St. Matthew Passion (Album),nan,,,,,0
Stravinsky: Oedipus Rex (Album),nan,,,,,0
Schubert: Schwanengesang (Album),nan,,,,,0
Ravel: Scheherazade/Berlioz: Cleopatre (Scene Lyrique),nan,,,,,0
"Melodies De France (Ravel, Debussy, Duparc) (Album)",nan,,,,,0
Mahler: Des Knaben Wunderhorn (Album),nan,,,,,0
Command Performance (Album),nan,,,,,0
"Canteloube: Songs Of The Auvergne, Vol. II (Chants D'Auvergne, Vol. II) (Album)",nan,,,,,0
A Verdi Collaboration (Album),nan,,,,,0
Symphony No. 8 (Album),nan,,,,,0
"Symphony No. 4, Op.43 (Album)",nan,,,,,0
Concerto No. 2 For Cello And Orchestra,nan,,,,,0
"Piano Concerto No. 3 in C-Major, Op. 26: I. Andante - Allegro (Arr. for Two Pianos) [Arr. for Two Pianos]",Michael Nanasakov,"Sergei Prokofiev: Piano Conserto No. 1, No. 2, No. 3 (Arr. for Two Pianos)",2013-02-20,0.0,545373.0,0
"Andromache's Farewell, Op.39",nan,,,,,0
Wagner: Siegfried (Album),nan,,,,,0
"Mahler: Symphony No. 1 In D (\""The Titan\"") (Album)",nan,,,,,0
Great Scenes From Gershwin's Porgy And Bess (Album),nan,,,,,0
Britten: War Requiem (Album),nan,,,,,0
"Bernstein Conducts Tchaikovsky (\""Capriccio Italien\"", \""1812 Overture\"", \""Marche Slave\"") (Album)",nan,,,,,0
Strauss: Don Quixote,nan,,,,,0
Puccini: Tosca (Album),nan,,,,,0
"Granada (Albeniz: \""Granada\""/ Granados: \""Spanish Dance In E Minor\""/ Ponce, Tansman, Aguado: \""Eight Lesson For The Guitar\""/ Sor: \""Four Studies\"") (Album)",nan,,,,,0
Evening Of Elizabethan Music (Album),nan,,,,,0
"Beethoven: Symphony No. 6 In F Major, Op.68 (\""Pastorale\"") (Album)",nan,,,,,0
"Beethoven: Symphony No. 5 In C Minor, Op.67 (Album)",nan,,,,,0
,nan,,,,,0
,nan,,,,,0
,nan,,,,,0
,nan,,,,,0
,nan,,,,,0
,nan,,,,,0
Think Ethnic (Album),nan,,,,,0
I Am The Greatest,Cassius Clay,,,,,0
Carl Reiner And Mel Brooks At The Cannes Film Festival (Album),Carl Reiner,,,,,0
"Bill Cosby Is A Very Funny Fellow, Right! (Album)",Bill Cosby,,,,,0
"We Shall Overcome (The March On Washington...August 28, 1963)",Martin Luther King Jr.,,,,,0
The Badmen (Album),nan,,,,,0
Strange Interlude (Album),nan,,,,,0
John F. Kennedy - The Presidential Years (With David Teig As Narrator) (Album),nan,,,,,0
Brecht On Brecht (Album),nan,,,,,0
The Second Barbra Streisand Album (Album),nan,,,,,0
The Many Moods Of Christmas (Album),nan,,,,,0
The Barbra Streisand Album,nan,,,,,0
Supercussion (Album),nan,,,,,0
Politely Percussive (Album),nan,,,,,0
Our Man In Hollywood,nan,,,,,0
Exotic Sounds Of Bali,nan,,,,,0
Ella And Basie,nan,,,,,0
Zounds! What Sounds,nan,,,,,0
Pepino's Friend Pasquale (Album),nan,,,,,0
Heartstrings,nan,,,,,0
Four In The Floor,nan,,,,,0
"Fast, Fast, Fast Relief From TV Commercials",nan,,,,,0
