Song Name,Artist Name,Album Name,Release Date,Popularity Score,Length (ms),Grammy_won
All I Wanna Do Is Make Love To You (Single),Heart,,,,,0
Across The River (Single),Bruce Hornsby,,,,,0
What's Goin' On (Track),nan,,,,,0
Setembro (Brazilian Wedding Song) (Track),Quincy Jones,,,,,0
Saturday Night And Sunday Morning (Track),Phil Collins,,,,,0
I'm Going Home,Kenny Ireland Productions,Twelve Pack Of Tracks,2022-12-16,0.0,112426.0,0
Whole Lotta Trouble (Single),Stevie Nicks,,,,,0
The Angels (Single),Melissa Etheridge,,,,,0
Steamy Windows - 2021 Remaster,Tina Turner,Steamy Windows (The Singles),2021-08-06,15.0,245800.0,0
Black Cat (Single),Janet Jackson,,,,,0
You Can Leave Your Hat On (Single),Joe Cocker,,,,,0
Rockin' In The Free World (Single),Neil Young,,,,,0
Cradle Of Love (Single),Billy Idol,,,,,0
Blaze Of Glory (Track),Jon Bon Jovi,,,,,0
Suicide Blonde (Single),INXS,,,,,0
Higher Ground (Single),Red Hot Chili Peppers,,,,,0
Blue Sky Mining (Album),Midnight Oil,,,,,0
Almost Hear You Sigh (Single),nan,,,,,0
True Gravity (Track),nan,,,,,0
Passion And Warfare (Album),Steve Vai,,,,,0
Flying In A Blue Dream (Album),Joe Satriani,,,,,0
Ah Via Musicom (Album),Eric Johnson,,,,,0
The Razor's Edge (Album),nan,,,,,0
Ritual De Lo Habitual (Album),Jane's Addiction,,,,,0
Kickstart My Heart (Single),Motley Crue,,,,,0
Epic (Single),Faith No More,,,,,0
Rust In Peace (Album),Megadeth,,,,,0
Persistence Of Time (Album),Anthrax,,,,,0
Painkiller (Album),Judas Priest,,,,,0
Lights... Camera... Revolution (Album),Suicidal Tendencies,,,,,0
The Sensual World (Album),Kate Bush,,,,,0
Strange Angels (Album),Laurie Anderson,,,,,0
Goodbye Jumbo (Album),nan,,,,,0
All Shook Down (Album),nan,,,,,0
Make It Like It Was (Single),Regina Belle,,,,,0
I Can't Complain (Single),Patti LaBelle,,,,,0
Giving You The Benefit - Single Version,Pebbles,Greatest Hits: Pebbles,2000-01-01,17.0,267800.0,0
Alright (Single),Janet Jackson,,,,,0
Whip Appeal (Single),Babyface,,,,,0
Round And Round (Single),Tevin Campbell,,,,,0
Missunderstanding (Single),Al B. Sure!,,,,,0
Johnny Gill (Album),Johnny Gill,,,,,0
The Secret Garden (Sweet Seduction Suite) (Single),Al B. Sure!,,,,,0
Papa Was A Rolling Stone,Was (Not Was),Are You Okay?,1990,8.0,401266.0,0
Can't Stop (Single),After 7,,,,,0
Born To Sing (Album),En Vogue,,,,,0
My Baby Loves Lovin' - Single Version,Nancy Boyd,"Nancy Boyd; Let's Hang On, Remember The 60's (And More)",2011-09-08,0.0,212525.0,0
I'll Be Good To You (Single),nan,,,,,0
Here And Now (Single),nan,,,,,0
Alright (Single),nan,,,,,0
Monie In The Middle (Single),Monie Love,,,,,0
Ice Ice Baby (Single),Vanilla Ice,,,,,0
I Get The Job Done (Single),Big Daddy Kane,,,,,0
All Hail The Queen (Album),Queen Latifah,,,,,0
We're All In The Same Gang (Single),Dr. Dre,,,,,0
The Humpty Dance (Single),Digital Underground,,,,,0
Fear Of A Black Planet (Album),Public Enemy,,,,,0
And In This Corner... (Album),D.J. Jazzy Jeff,,,,,0
Yellowstone - The Music Of Nature (Album),nan,,,,,0
Taproot (Album),Michael Hedges,,,,,0
Earth: Voices Of A Planet (Album),Paul Winter,,,,,0
Caravan Of Dreams (Track),Acoustic Alchemy,,,,,0
Balkan (Album),nan,,,,,0
Stolen Moments (Album),Lee Ritenour,,,,,0
Inside Out (Album),Chick Corea Elektric Band,,,,,0
Fast Forward (Album),Spyro Gyra,,,,,0
Apasionado (Album),Stan Getz,,,,,0
The Peggy Lee Songbook - There'll Be Another Spring (Album),Peggy Lee,,,,,0
I Got It Bad And That Ain't Good (Track),Dianne Reeves,,,,,0
Droppin' Things (Album),Betty Carter,,,,,0
Carmen Sings Monk (Album),Carmen McRae,,,,,0
Scrapple From The Apple (Track),Bobby McFerrin,,,,,0
Freddie Freeloader (Album),Jon Hendricks,,,,,0
Big Boss Band (Album),George Benson,,,,,0
Astoria: Portrait Of The Artist (Album),Tony Bennett,,,,,0
The Hot Spot (Album),nan,,,,,0
Crazy People Music (Album),nan,,,,,0
Basie's Bag (Track),nan,,,,,0
Anniversary (Album),nan,,,,,0
Standard Time Vol. 3 The Resolution Of Romance (Album),nan,,,,,0
Max And Dizzy - Paris 1989 (Album),Dizzy Gillespie,,,,,0
Bluesiana Triangle,Art Blakey,,,,,0
Again Never (Track),Branford Marsalis Quartet,,,,,0
Treasure Chest (Album),Bob Florence,,,,,0
The Definitive Thad Jones Volume 2 Live From The Village Vanguard (Album),Mel Lewis,,,,,0
Cookin' In The Kitchen (Album),Lionel Hampton,,,,,0
Airmail Special (Album),Louis Bellson,,,,,0
You Lie - Single Version,Reba McEntire,Rumor Has It,1990-01-01,38.0,239733.0,0
Quittin' Time (Single),Mary Chapin Carpenter,,,,,0
I Fell In Love (Album),Carlene Carter,,,,,0
Come Next Monday (Single),K.T. Oslin,,,,,0
"Turn It On, Turn It Up, Turn Me Loose (Single)",Dwight Yoakam,,,,,0
I'd Be Better Off (In A Pine Box) (Single),Doug Stone,,,,,0
Hard Rock Bottom of Your Heart - Single Remix; 2002 Remaster,Randy Travis,Rhino Hi-Five: Classic Country Hits [Vol. 2],2006-07-18,11.0,237040.0,0
Friends In Low Places (Single),Garth Brooks,,,,,0
Love Can Build A Bridge (Album),nan,,,,,0
Jukebox In My Mind (Single),Alabama,,,,,0
Ghost In This House (Single),Shenandoah,,,,,0
Fast Movin' Train (Single),Restless Heart,,,,,0
Waiting On The Light To Change (Track),Randy Travis,,,,,0
Highwayman 2 (Album),Waylon Jennings,,,,,0
A Few Old Country Boys (Single),Randy Travis,,,,,0
'Til A Tear Becomes A Rose (Single),Keith Whitley,,,,,0
Wild Rose (Track),Wild Rose,,,,,0
Whoa (Track),nan,,,,,0
Pedernales Stroll (Track),Asleep At The Wheel,,,,,0
Dawg '90 (Album),David Grisman,,,,,0
The Boys Are Back In Town (Album),nan,,,,,0
Take It Home (Album),Hot Rize,,,,,0
Grassroots To Bluegrass (Album),Mac Wiseman,,,,,0
Darlin' Boys (Track),nan,,,,,0
When I Call Your Name,nan,,,,,0
The Dance (Single),nan,,,,,0
Friends In Low Places (Single),nan,,,,,0
Come Next Monday (Single),nan,,,,,0
Dear Friend - The Secret Of Time Album Version,Charlie Peacock,The Secret Of Time,1990-01-01,9.0,273106.0,0
Phase II (Album),Eddie DeGarmo,,,,,0
Find Me In These Fields (Album),Phil Keaggy,,,,,0
Crank It Up (Album),Mylon LeFevre,,,,,0
Warriors (Album),Phil Driscoll,,,,,0
More To This Life - The Live Adventure Album Version,Steven Curtis Chapman,The Live Adventure,1993-01-01,4.0,388760.0,0
God Is Good (Album),First Call,,,,,0
Go West Young Man (Album),Michael W. Smith,,,,,0
Victory Road (Album),nan,,,,,0
The Reunion (Album),nan,,,,,0
Let The Redeemed Say So (Album),nan,,,,,0
He's Still In The Fire (Album),nan,,,,,0
Ron Winans Presents Family And Friends Choir II (Album),nan,,,,,0
Mom And Pop Winans (Album),Pop Winans,,,,,0
I Remember Mana (Album),Shirley Caesar,,,,,0
Bringing It Back Home (Album),nan,,,,,0
Return (Album),nan,,,,,0
Portrait,Richard Smallwood Singers,,,,,0
He's Right On Time/Live From Los Angeles (Album),Daryl Coley,,,,,0
Face To Face (Album),nan,,,,,0
Open Our Eyes (Album),nan,,,,,0
Love Alive IV (Album),nan,,,,,0
"Hold On, Help Is On The Way (Album)",nan,,,,,0
He's Worthy (Album),nan,,,,,0
Se Me Enamora El Alma (Track),Isabel Pantoja,,,,,0
Quien Como Tu (Album),Ana Gabriel,,,,,0
Autobiografia (Album),Duncan Dhu,,,,,0
20 Anos (Album),Luis Miguel,,,,,0
Tito Puente Presents Millie P. (Album),Tito Puente,,,,,0
Mama Guela - Live,Poncho Sanchez,Latin Soul (Live),1999-01-01,7.0,443280.0,0
Color Americano (Album),Willie Colon,,,,,0
Amiga (Track),Luis Enrique,,,,,0
Nuestro Tiempo (Album),Los Diablos,,,,,0
Las Clasicas De Jose Alfredo Jimenez (Album),Vicente Fernandez,,,,,0
Familia Y Tradicion (Album),Santiago Jiminez Jr.,,,,,0
Amor Con Amor (Track),Mazz,,,,,0
Too Much Pain... (Album),Little Milton,,,,,0
T'ain't Nobody's Bizness If I Do (Track),Linda Hopkins,,,,,0
Standing My Ground (Album),"Clarence ""Gatemouth"" Brown",,,,,0
Coming To Town (Track),Tim Drummond,,,,,0
Stickin' To My Guns (Album),Etta James,,,,,0
Red Hot And Blue (Track),Lee Atwater,,,,,0
Midnight Stroll (Album),nan,,,,,0
Jump For Joy (Album),Koko Taylor,,,,,0
Partisans Of Vilna: Songs Of World War II Jewish Resistance (Album),nan,,,,,0
Old Time Duets (Album),nan,,,,,0
Let's Get Cajun (Album),Basin Brothers,,,,,0
Classic Tracks (Album),Ladysmith Black Mambazo,,,,,0
Brazil Forro: Music For Maids And Taxi Drivers (Album),nan,,,,,0
Helpless Heart (Album),Maura O'Connell,,,,,0
Hammer And A Nail (Track),Indigo Girls,,,,,0
Days Of Open Hand (Album),Suzanne Vega,,,,,0
Now (Album),Black Uhuru,,,,,0
Mek We Dweet (Album),Burning Spear,,,,,0
Make Place For The Youth (Album),Andrew Tosh,,,,,0
An Hour Live (Album),nan,,,,,0
Sounds From The Heart (Album),Jimmy Weber,,,,,0
Grand Illusion (Album),Toledo Polkamotion,,,,,0
Fiddle Faddle (Album),nan,,,,,0
Everybody Polka (Album),nan,,,,,0
The Rock-A-Bye Collection - Volume Two (Album),nan,,,,,0
The Little Mermaid (Album),nan,,,,,0
How The Leopard Got His Spots (Album),Danny Glover,,,,,0
Doc Watson Sings Songs For Little Pickers (Album),Doc Watson,,,,,0
The Best Of Comic Relief '90 (Album),nan,,,,,0
The Best Of Bob And Ray: Selections From A Career - Volume 4 (Album),nan,,,,,0
More News From Lake Wobegon (Album),Garrison Keillor,,,,,0
Jonathan Winters Into The...90's (Album),Jonathan Winters,,,,,0
Profiles In Courage (Album),John F. Kennedy Jr.,,,,,0
Jimmy Stewart And His Poems (Album),Jimmy Stewart,,,,,0
"Diane...\""The Twin Peaks Tapes Of Agent Cooper\"" (Album)",Kyle MacLachlan,,,,,0
A Prairie Home Companion: The 4th Annual Farewell (Album),Garrison Keillor,,,,,0
Gypsy (Album),nan,,,,,0
City Of Angels (Album),nan,,,,,0
Black And Blue (Album),nan,,,,,0
Anything Goes (Album),nan,,,,,0
The Chief (Track),nan,,,,,0
One Last Pitch (Take Two) (Track),nan,,,,,0
Going Home (Track),nan,,,,,0
The Little Mermaid - Original Motion Picture (Album),nan,,,,,0
Twin Peaks - Soundtrack,nan,,,,,0
Driving Miss Daisy - End Titles (Track),nan,,,,,0
Dick Tracy Original Score (Album),nan,,,,,0
Sooner Or Later (Written For The Motion Picture Dick Tracy) (Single),nan,,,,,0
More (Written For The Motion Picture Dick Tracy) (Single),nan,,,,,0
Kiss The Girl (The Little Mermaid),nan,,,,,0
Blaze Of Glory (From Young Guns II),nan,,,,,0
Oh Father (Video),Madonna,,,,,0
Nothing Compares 2 U (Video),Sinéad O'Connor,,,,,0
Another Day In Paradise (Video),Phil Collins,,,,,0
All I Want (Video),Lightning Seeds,,,,,0
We Two Are One Too (Video),Eurythmics,,,,,0
The Singles Collection (Video),Phil Collins,,,,,0
"Live - Featuring The Rock Opera \""Tommy\""",nan,,,,,0
Bernstein In Berlin-Beethoven: Sym. No. 9 (Video),Leonard Bernstein,,,,,0
"Tale Of Daring, Chapters 1-4 (Track)",nan,,,,,0
Monster Movie Music Suite (Track),nan,,,,,0
Brush This (Track),nan,,,,,0
Born On The Fourth Of July,nan,,,,,0
Recipe For Love (Track),nan,,,,,0
Fumilayo (Track),nan,,,,,0
Come Sunday (Track),nan,,,,,0
Body And Soul (Track),nan,,,,,0
Love Is Gonna Getcha (Album),nan,,,,,0
Holdin' A Good Hand (Album),nan,,,,,0
Bedtime Stories (Album),nan,,,,,0
...But Seriously (Album),nan,,,,,0
"Billy Joel, Mick Jones (producers)",nan,,,,,0
Glen Ballard (producer),nan,,,,,0
"Phil Collins, Hugh Padgham (producers)",nan,,,,,0
Arif Mardin (producer),nan,,,,,0
Songs For Drella (Special Edition Black Velvet) (Album),nan,,,,,0
Compositions (Special Edition Blue Binder Cover) (Album),nan,,,,,0
Bossanova (Album),nan,,,,,0
Behind The Mask (Album),nan,,,,,0
The Jack Kerouac Collection (Album),nan,,,,,0
Muddy Waters - The Chess Box (Album),nan,,,,,0
Bo Diddley - The Chess Box (Album),nan,,,,,0
Art Pepper: The Complete Galaxy Recordings,nan,,,,,0
"Verdi: Aida, Falstaff, Requiem, Te Deum, Va, Pensiero, Hymn Of The Nations (Album)",nan,,,,,0
The Jack Kerouac Collection (Album),nan,,,,,0
Brownie: The Complete Emarcy Recordings Of Clifford Brown (Album),nan,,,,,0
Beethoven: Symphonies 1-9 And Leonore Overture #3 (Album),nan,,,,,0
The Last Recording (Album),nan,,,,,0
Rachmaninoff: Vespers (Album),nan,,,,,0
Hanson: Syms. Nos. 3 And 6/Fantasy Variations On Theme Of Youth (Album),nan,,,,,0
"Carreras, Domingo, Pavarotti In Concert (Album)",nan,,,,,0
Adams: Fearful Symmetries: The Wound Dresser (Album),nan,,,,,0
"Shostakovich: Symphony No. 8, Op. 65 (Album)",nan,,,,,0
"Ives: Symphony No. 2; Gong On The Hook And Ladder (Fireman's Parade On Mainstreet); Central Park In The Dark, The Unanswered Question (Album)",nan,,,,,0
Hanson: Syms. Nos. 3 And 6 (Track),nan,,,,,0
Beethoven: Symphonies Nos. 7 In A And 8 In F (Album),nan,,,,,0
Weill: The Threepenny Opera (Album),nan,,,,,0
Verdi: Attila (Album),nan,,,,,0
Prokofiev: The Love For Three Oranges (Album),nan,,,,,0
Moussorgsky: Boris Godunov (Album),nan,,,,,0
Vaughan Williams: Symphony No. 1 (Sea Symphony) (Album),nan,,,,,0
Rachmaninoff: Vespers (Album),nan,,,,,0
Handel: Susanna (Album),nan,,,,,0
Bach: St. Matthew Passion (Album),nan,,,,,0
"Trumpet Concertos (Haydn, Hummel, Tartini, Torelli, And Bellini) (Album)",nan,,,,,0
Stravinsky: Works For Piano And Orchestra (Album),nan,,,,,0
Lazarof: Tableaux (After Kandinsky) For Piano And Orchestra (Album),nan,,,,,0
Hanson: Fantasy Variations On A Theme Of Youth (Track),nan,,,,,0
Paganini: 24 Caprices For Solo Violin Op. 1 (Album),nan,,,,,0
Mozart: Piano Sonatas (K. 283/331/332/333) (Album),nan,,,,,0
Debussy: 12 Piano Etudes (Album),nan,,,,,0
Carter: Night Fantasies/Adams: Phrygian Gates (Album),nan,,,,,0
Haydn: The Seven Last Words Of Christ (Album),nan,,,,,0
Crumb: Black Angels/Tallis: Spem In Alium/Marta: Doom. A Sigh/Ives: They Are There/Shostakovich: Quartet No. 8 (Album),nan,,,,,0
"Bartók: Contrasts/Stravinsky: L'Histoire Du Soldat Suite/Ives: Largo, Songs",nan,,,,,0
Arensky: Piano Trio #2-In D Minor/Tchaikovsky: Piano Trio In A Minor (Album),nan,,,,,0
Songs From Des Knaben Wunderhorn (Album),nan,,,,,0
Schubert: The Complete Songs - Volume 7 (Album),nan,,,,,0
Berlioz: Les Nuits D'ete/Op. 7/Mahler: Five Wunderhorn Songs And Five Ruckert Songs (Album),nan,,,,,0
Adams: The Wound Dresser (Track),nan,,,,,0
Zwilich: Symphony No. 2 (Album),nan,,,,,0
Riley: Salome Dances For Peace,nan,,,,,0
Lazarof: Tableaux (After Kandinsky) For Piano And Orchestra (Single),nan,,,,,0
Adams: The Wound Dresser (Track),nan,,,,,0
Shostakovich: Symphony No. 8 (Album),nan,,,,,0
Shostakovich: Symphonies Nos. 1 And 7 (Album),nan,,,,,0
Mahler: Symphony No. 8 In E Flat (Album),nan,,,,,0
Crumb: Black Angels (Album),nan,,,,,0
Michael Fine,nan,,,,,0
Max Wilcox,nan,,,,,0
Hans Weber,nan,,,,,0
Judith Sherman,nan,,,,,0
Wind Beneath My Wings,Bette Midler,Beaches (Original Soundtrack Recording),1988,60.0,293853.0,1
Nick Of Time,Bonnie Raitt,Nick Of Time,1989,50.0,232866.0,1
Wind Beneath My Wings,Nancy Enslin,Jewish Wedding Album,1994-02-15,0.0,160426.0,1
Nick Of Time,Bonnie Raitt,Nick Of Time,1989,50.0,232866.0,1
How Am I Supposed to Live Without You,Michael Bolton,Soul Provider,1989-06-27,66.0,255666.0,1
Don't Know Much,Linda Ronstadt,,,,,1
Healing Chant,The Neville Brothers,Yellow Moon,1989-03-14,14.0,277333.0,1
Nick Of Time,Bonnie Raitt,Nick Of Time,1989,50.0,232866.0,1
The End Of The Innocence,Don Henley,The End Of The Innocence,1989-01-01,59.0,315306.0,1
Traveling Wilburys Volume One,Traveling Wilburys,,,,,1
Jeff Beck's Guitar Shop with Terry Bozzio & Tony Hymas,Jeff Beck,,,,,1
Cult of Personality,Living Colour,Vivid (Expanded Edition),1988,63.0,294826.0,1
One (Remastered),Metallica,...And Justice for All (Remastered Deluxe Box Set),1988-09-07,67.0,446145.0,1
Giving You the Best That I Got (Single Version),Anita Baker,Sweet Love,2022-02-14,49.0,233973.0,1
Every Little Step,Bobby Brown,Don't Be Cruel,1988-01-01,59.0,237240.0,1
Back To Life,Soul II Soul,Keep On Movin',1989-01-01,62.0,228266.0,1
African Dance,Soul II Soul,Club Classics Vol. One,1995-05-18,24.0,367896.0,1
If You Don't Know Me By Now,nan,,,,,1
Bust A Move,Young MC,Stone Cold Rhymin',1989-01-01,61.0,263914.0,1
Passion - Music For The Last Temptation Of Christ,Peter Gabriel,,,,,1
Letter From Home,Pat Metheny Group,Letter From Home,1989,38.0,153693.0,1
St. Louis Blues,Ruth Brown,Blues On Broadway,1989-01-01,5.0,572133.0,1
When Harry Met Sally,nan,,,,,1
Makin' Whoopee! (with Rickie Lee Jones),Dr. John,In A Sentimental Mood,1989,35.0,249146.0,1
White Noise Cleans Your Aura,The Noise Nannies,Rest Easy with White Noise,2023-02-24,0.0,93816.0,1
Chick Corea Akoustic Band,Chick Corea Akoustic Band,,,,,1
Aura,Miles Davis,,,,,1
Absolute Torch And Twang,k.d. lang,,,,,1
Lyle Lovett And His Large Band,Lyle Lovett,,,,,1
Will The Circle Be Unbroken,Nitty Gritty Dirt Band,Will The Circle Be Unbroken Volume Two,1989-01-01,39.0,338173.0,1
There's A Tear In My Beer,nan,,,,,1
Amazing Grace,Randy Scruggs,,,,,1
The Valley Road,Nitty Gritty Dirt Band,Will The Circle Be Unbroken Volume Two,1989-01-01,25.0,252640.0,1
After All This Time,Nan Wicker,A Loving Way Home,2018-12-10,0.0,273088.0,1
Don't Cry,CeCe Winans,,,,,1
Meantime,Bebe & Cece Winans,Heaven,1988-01-01,25.0,309760.0,1
Time After Time (The Savior Is Waiting),Take 6,So Much 2 Say,1990-09-07,13.0,249426.0,1
As Long As We're Together,Al Green,Testify: The Best Of The A&M Years,2001-01-01,3.0,224973.0,1
Let Brotherly Love Continue,Daniel Winans,,,,,1
Cielito Lindo,José Feliciano,Mis Mejores Canciones - 17 Super Exitos,1993-01-01,10.0,208468.0,1
Ritmo En El Corazon,Celia Cruz,,,,,1
La Pistola Y El Corazón,Los Lobos,La Pistola Y El Corazon,1988-10-11,39.0,207906.0,1
I'm In The Mood,Bonnie Raitt,,,,,1
In Step,Stevie Ray Vaughan,,,,,1
"Le Mystere Des Voix Bulgares, Vol. II",nan,,,,,1
Indigo Girls,Indigo Girls,,,,,1
All In My Love For You,Jimmy Sturr and his Orchestra,The Best of Vol. 2,2020-02-21,0.0,180240.0,1
One Bright Day,Ziggy Marley & The Melody Makers,One Bright Day,1992-01-01,34.0,252933.0,1
"The Rock-A-Bye Collection, Vol. 1",Tanya Goodman,,,,,1
P.D.Q. Bach: 1712 Overture & Other Musical Assaults,Peter Schickele,,,,,1
It's Always Something,Gilda Radner,,,,,1
Jerome Robbins' Broadway,nan,,,,,1
The Batman Theme,nan,,,,,1
The Fabulous Baker Boys,nan,,,,,1
Let The River Run (From Working Girl),Carly Simon,,,,,1
Leave Me Alone - 2012 Remaster,Michael Jackson,Scream,2017-09-27,53.0,279426.0,1
Rhythm Nation,Janet Jackson,Rhythm Nation 1814,1989-09-19,49.0,330933.0,1
Suite From The Milagro Beanfield War,nan,,,,,1
My Funny Valentine,Nancy Newman,You Never Know,2012-11-01,0.0,312173.0,1
Sound + Vision,nan,,,,,1
Bird - The Complete Charlie Parker On Verve,nan,,,,,1
Chuck Berry - The Chess Box,nan,,,,,1
Cry Like A Rainstorm - Howl Like The Wind,nan,,,,,1
Peter Asher,nan,,,,,1
Bartók: 6 String Quartets,nan,,,,,1
Mahler: Symphony No. 3 In D Minor,nan,,,,,1
Wagner: Die Walkuere,nan,,,,,1
Britten: War Requiem,nan,,,,,1
"Barber: Cello Concerto, Op. 22/Britten: Symphony For Cello And Orchestra, Op. 68",nan,,,,,1
Bach: English Suites,nan,,,,,1
Bartók: 6 String Quartets,nan,,,,,1
"Knoxville - Summer Of 1915 (Music Of Barber, Menotti, Harbison, Stravinsky)",nan,,,,,1
Reich: Different Trains,nan,,,,,1
Britten: War Requiem,nan,,,,,1
Robert Woods,nan,,,,,1
We Didn't Start The Fire (Single),Billy Joel,,,,,0
The Living Years (Single),nan,,,,,0
End of the Innocence (In the Style of Don Henley) [Performance Track with Demonstration Vocals],Done Again,End of the Innocence (In the Style of Don Henley) [Performance Track with Demonstration Vocals] - Single,2012-09-19,0.0,287096.0,0
She Drives Me Crazy (Single),Fine Young Cannibals,,,,,0
Traveling Wilburys Volume One (Album),Traveling Wilburys,,,,,0
The Raw And The Cooked (Album),Fine Young Cannibals,,,,,0
The End Of The Innocence (Album),Don Henley,,,,,0
Full Moon Fever (Album),Tom Petty,,,,,0
We Didn't Start The Fire (Single),nan,,,,,0
The Living Years (Single),nan,,,,,0
The End Of The Innocence (Single),nan,,,,,0
Don't Know Much (Single),nan,,,,,0
Indigo Girls,nan,,,,,0
Neneh Cherry,nan,,,,,0
Tone Loc,nan,,,,,0
"Solomon, HWV 67: Part III: Recitative: Next the tortur'd soul release",Nancy Argenta,The Power of Handel,2011-05-01,0.0,16053.0,0
Wind Beneath My Wings (Single),Bette Midler,,,,,0
Straight Up - Single Version,Paula Abdul,Pop 80s,2019-05-10,7.0,251466.0,0
Don't Wanna Lose You (Single),Gloria Estefan,,,,,0
Cry Like A Rainstorm - Howl Like The Wind (Album),Linda Ronstadt,,,,,0
You Got It (Single),Roy Orbison,,,,,0
We Didn't Start The Fire (Single),Billy Joel,,,,,0
Right Here Waiting - Single Edit,Richard Marx,Chill Soft Rock For Kids,2022-08-25,0.0,245186.0,0
Batman-Motion Picture Soundtrack (Album),Prince,,,,,0
The Living Years (Single),nan,,,,,0
She Drives Me Crazy (Single),Fine Young Cannibals,,,,,0
Love Shack (Single),B-52's,,,,,0
If You Don't Know Me By Now (Single),Simply Red,,,,,0
Whispers And Promises (Album),Earl Klugh,,,,,0
Late Night (Track),Paul Shaffer,,,,,0
Dancing With The Lion (Single),Andreas Vollenweider,,,,,0
Breadline Blues (Track),Kenny G,,,,,0
Let's Stay Together (Single),Pat Benatar,,,,,0
I Drove All Night (Single),Cyndi Lauper,,,,,0
Foreign Affair (Album),Tina Turner,,,,,0
Brave And Crazy (Album),Melissa Etheridge,,,,,0
When The Night Comes (Single),Joe Cocker,,,,,0
Sweet Jane - Live in New York - Transformer tour 1972,Lou Reed,The Fabulous Rachel Moss Album,2010-08-02,0.0,278133.0,0
Freedom (Album),Neil Young,,,,,0
Free Fallin' (Track),Tom Petty,,,,,0
When Love Comes To Town (Single),U2,,,,,0
Rattle And Hum (Album),U2,,,,,0
Mixed Emotions (Single),nan,,,,,0
Glamour Boys (Single),Living Colour,,,,,0
Travis Walk (Track),Stevie Ray Vaughan,,,,,0
The Crush of Love,Joe Satriani,Additional Creations and Bonus Tracks,2014-04-22,18.0,258013.0,0
High Tension Wires (Album),Steve Morse,,,,,0
A Piece Of Time (Track),Andy Summers,,,,,0
"Once Bitten, Twice Shy (Single)",Great White,,,,,0
Love In An Elevator - Single Version,Aerosmith,Big Ones,1994-01-01,55.0,321826.0,0
G N'R Lies (Album),Guns N' Roses,,,,,0
Dr. Feelgood (Single),Motley Crue,,,,,0
Ultramega O.K. (Album),Soundgarden,,,,,0
The Real Thing (Album),Faith No More,,,,,0
I Don't Believe In Love (Single),Queensryche,,,,,0
Beast From The East (Album),Dokken,,,,,0
Through The Storm (Album),Aretha Franklin,,,,,0
Miss You Much (Single),Janet Jackson,,,,,0
Good To Be Back (Album),Natalie Cole,,,,,0
Dreamin' (Single),Vanessa Williams,,,,,0
We've Saved The Best For Last (Single),Smokey Robinson,,,,,0
She Won't Talk To Me (Single),Luther Vandross,,,,,0
Heart's Horizon,Al Jarreau,The Complete Reprise and Warner Albums,2019-10-25,1.0,277160.0,0
Batdance (Single),Prince,,,,,0
We Sing Praises (Track),Deniece Williams,,,,,0
"It Isn't, It Wasn't, It Ain't Never Gonna Be (with Whitney Houston) - Single Version",Aretha Franklin,The Glory of Aretha: 1980-2014,2021-02-18,6.0,256013.0,0
Gimme Your Love (with James Brown) - Single Version,Aretha Franklin,Through the Storm (Expanded Edition),1989-05,3.0,266786.0,0
Celebrate New Life (Single),BeBe Winans,,,,,0
It's No Crime (Instrumental) (Single),Babyface,,,,,0
I Can't Get Enough Of Your Love (Track),Stix Hooper,,,,,0
Constructive Criticism (Track),Omar Hakim,,,,,0
Bermuda Nights (Album),Gerald Albright,,,,,0
When A Man Loves A Woman (Single),nan,,,,,0
Superwoman (Single),nan,,,,,0
Miss You Much (Single),nan,,,,,0
Every Little Step (Single),nan,,,,,0
Me Myself And I (Single),De La Soul,,,,,0
I Think I Can Beat Mike Tyson (Single),D.J. Jazzy Jeff,,,,,0
Funky Cold Medina (Single),nan,,,,,0
Fight The Power (Single),Public Enemy,,,,,0
Tibet (Album),Mark Isham,,,,,0
Orinoco Flow (Sail Away) - Single Version,Enya,Orinoco Flow (Sail Away),1988-10-15,43.0,225840.0,0
Icarus (Track),Paul Winter,,,,,0
Dancing With The Lion (Album),Andreas Vollenweider,,,,,0
Spellbound (Album),Joe Sample,,,,,0
Real Life Story (Album),Terri Lyne Carrington,,,,,0
On The Corner (Album),John Patitucci,,,,,0
On Solid Ground (Album),Larry Carlton,,,,,0
Amandla (Album),Miles Davis,,,,,0
The Christmas Song (Track),Diane Schuur,,,,,0
Short Stories (Album),Janis Siegel,,,,,0
Live In Paris (Album),Dee Dee Bridgewater,,,,,0
In A Mellow Tone (Album),Anita O'Day,,,,,0
Tenderly (Album),George Benson,,,,,0
In Good Company (Album),Joe Williams,,,,,0
In A Sentimental Mood (Album),Dr. John,,,,,0
At Last,Lou Rawls,The Best Blue Note Album In The World...Ever,1999-01-01,0.0,219533.0,0
Save The Bones For Henry Jones (Track),Ray Charles,,,,,0
Like The Whole World's Watching (Track),Take 6,,,,,0
Is You Is Or Is You Ain't My Baby (Track),Joe Williams,,,,,0
Get The Booty (Track),James Moody,,,,,0
The Majesty Of The Blues (Album),nan,,,,,0
Sophisticated Lady (Track),nan,,,,,0
Bessie's Blues (Track),nan,,,,,0
After Hours (Album),nan,,,,,0
Trio Jeepy (Album),Branford Marsalis,,,,,0
The Spin (Album),Yellowjackets,,,,,0
The Majesty Of The Blues (Album),nan,,,,,0
After Hours (Album),Andre Previn,,,,,0
Uptown/Downtown (Album),nan,,,,,0
"The Legend, The Legacy (Album)",Frank Foster,,,,,0
The Definitive Thad Jones (Album),nan,,,,,0
