Song Name,Artist Name,Album Name,Release Date,Popularity Score,Length (ms),Grammy_won
Bartók: Concerto For Violin And Orchestra,nan,,,,,0
Bach For Trumpet (Album),nan,,,,,0
"Rachmaninoff: Music For Piano, Vol. 7 (Sonatas Nos. 1 And 2) (Album)",nan,,,,,0
Copland: The Complete Music For Solo Piano (Album),nan,,,,,0
Brahms: Variations And Fugue On A Theme By Handel (Album),nan,,,,,0
"Bach: Toccatas, Volume II (Album)",nan,,,,,0
(Joplin) Digital Ragtime - Music Of Scott Joplin (Album),nan,,,,,0
R. Strauss: Four Last Songs And Orchestral Songs (Album),nan,,,,,0
Mozart: Songs (Album),nan,,,,,0
Mahler: Songs Of A Wayfarer And Ruckert Songs (Album),nan,,,,,0
Berg: Lulu Suite (Album),nan,,,,,0
Berg: Der Wein - Concert Aria (Album),nan,,,,,0
Shostakovich: Symphony No. 5 (Album),nan,,,,,0
Brahms: Concerto In A Minor For Violin And Cello (Album),nan,,,,,0
Bartók: Concerto For Violins And Orchestra,nan,,,,,0
Bach: The Six Brandenburg Concertos (Album),nan,,,,,0
Almedia: First Concerto For Guitar And Orchestra (Album),nan,,,,,0
Paul Myers,nan,,,,,0
John McClure,nan,,,,,0
Andrew Kazdin,nan,,,,,0
Steven Epstein,nan,,,,,0
What A Fool Believes,nan,,,,,1
52nd Street,Billy Joel,52nd Street,1978-10-13,32.0,146506.0,1
What A Fool Believes,nan,,,,,1
Rickie Lee Jones,nan,,,,,1
I'll Never Love This Way Again,Dionne Warwick,,,,,1
52nd Street,Billy Joel,52nd Street,1978-10-13,32.0,146506.0,1
Minute By Minute,nan,,,,,1
Rise,Herb Alpert,Rise,1979-09-01,50.0,457400.0,1
Hot Stuff,Donna Summer,Bad Girls,1979-04-25,64.0,314760.0,1
Gotta Serve Somebody,Bob Dylan,Slow Train Coming,1979-08-20,40.0,324800.0,1
Heartache Tonight - 2013 Remaster,Eagles,The Long Run (2013 Remaster),1979,58.0,265678.0,1
Rockestra Theme,Paul McCartney,,,,,1
Deja Vu,Dionne Warwick,Dionne (Expanded Edition),1979-01-01,41.0,304986.0,1
Don't Stop 'til You Get Enough,Michael Jackson,,,,,1
After The Love Has Gone,nan,,,,,1
Boogie Wonderland,Nanoman,Stranger World,2022-06-18,0.0,340035.0,1
After The Love Has Gone,nan,,,,,1
I Will Survive - Single Version,Gloria Gaynor,20th Century Masters: The Millennium Collection: Best Of Gloria Gaynor,2000-01-01,65.0,198066.0,1
Blue Kentucky Girl - 2003 Remaster,Emmylou Harris,Blue Kentucky Girl (Expanded & Remastered),1979,27.0,200933.0,1
The Gambler,Kenny Rogers,The Gambler,1978-11-20,72.0,214880.0,1
The Devil Went Down To Georgia,nan,,,,,1
Big Sandy/Leather Britches,Doc Watson,,,,,1
You Decorated My Life (Live),Nancy Fox,Live at the Village Gate,2020-06-01,0.0,240000.0,1
Heed The Call,nan,,,,,1
Lift Up The Name Of Jesus,Blackwood Brothers,,,,,1
I'll Be Thinking Of You,Andrae Crouch,,,,,1
In These Changing Times,Mighty Clouds Of Joy,Changing Times,1979,3.0,358533.0,1
You Gave Me Love,B.J. Thomas,You Gave Me Love (When Nobody Gave Me a Prayer) [Remastered],1979-07-15,19.0,209840.0,1
"Muddy \""Mississippi\"" Waters Live",Muddy Waters,,,,,1
Irakere,Irakere,,,,,1
The Muppet Movie,nan,,,,,1
Reality...What A Concept,Robin Williams,,,,,1
Ages Of Man - Readings From Shakespeare,John Gielgud,,,,,1
Superman Main Title Theme,nan,,,,,1
Superman,Nano,Superman,2021-05-08,0.0,142368.0,1
Sweeney Todd,nan,,,,,1
8:30 - Live,Weather Report,The Legendary Live Tapes 1978-1981,2015-11-20,7.0,136853.0,1
Fine And Mellow - Live,Ella Fitzgerald,Fine And Mellow,1979-01-01,8.0,365333.0,1
Jousts,nan,,,,,1
"Duet Improvisation, Pt.2",Chick Corea,Trio Music,1982-10-04,2.0,321133.0,1
"Duke Ellington At Fargo, 1940 Live",Duke Ellington,,,,,1
Soulful Strut,nan,,,,,1
What A Fool Believes,nan,,,,,1
Breakfast in America,Nando Espinosa,All Music Mix,2022-04-10,0.0,133636.0,1
Charlie Parker - The Complete Savoy Sessions,nan,,,,,1
Billie Holiday - Giants Of Jazz,nan,,,,,1
Breakfast in America,Nando Espinosa,All Music Mix,2022-04-10,0.0,133636.0,1
Larry Butler,nan,,,,,1
Brahms: Symphonies (1-4),nan,,,,,1
Brahms: Symphonies (1-4),nan,,,,,1
Britten: Peter Grimes,nan,,,,,1
Brahms: A German Requiem,nan,,,,,1
Copland: Appalachian Spring,nan,,,,,1
Bartók: Piano Cons. Nos. 1 & 2,nan,,,,,1
The Horowitz Concerts 1978/79,nan,,,,,1
O Sole Mio - Favorite Neapolitan Songs,nan,,,,,1
Sondheim: Sweeney Todd,nan,,,,,1
James Mallinson,nan,,,,,1
You Don't Bring Me Flowers (with Neil Diamond),Barbra Streisand,Duets,2002-11-26,35.0,204200.0,0
The Gambler (Single),Kenny Rogers,,,,,0
I Will Survive - Single Version,Gloria Gaynor,20th Century Masters: The Millennium Collection: Best Of Gloria Gaynor,2000-01-01,65.0,198066.0,0
After The Love Has Gone,nan,,,,,0
The Gambler - Remastered 2006,Kenny Rogers,The Best Country Album In The World...Ever!,2021-11-19,26.0,210666.0,0
Minute By Minute (Album),nan,,,,,0
Breakfast In America - 2010 Remastered,Supertramp,Greatest Album Covers,2020-05-08,0.0,159346.0,0
Bad Girls,Donna Summer,The Best PRIDE Album In The World...Ever!,2022-06-24,1.0,295106.0,0
She Believes In Me,nan,,,,,0
Reunited (Single),nan,,,,,0
Minute By Minute (Single),nan,,,,,0
I Will Survive (Single),nan,,,,,0
Honesty (Single),nan,,,,,0
Chuck E.'s In Love,nan,,,,,0
After The Love Has Gone (Single),nan,,,,,0
The Knack,nan,,,,,0
Dire Straits,nan,,,,,0
Blues Brothers,nan,,,,,0
Robin Williams,nan,,,,,0
I Will Survive,Gloria Gaynor,Love Tracks,1978-11-27,67.0,296106.0,0
Don't Cry Out Loud (Single),Melissa Manchester,,,,,0
Chuck E.'s In Love,Rickie Lee Jones,AOR Tracks,2018-04-27,3.0,209573.0,0
Bad Girls,Donna Summer,The Best PRIDE Album In The World...Ever!,2022-06-24,1.0,295106.0,0
Up On The Roof (Single),James Taylor,,,,,0
She Believes In Me (Single),Kenny Rogers,,,,,0
Sad Eyes (Single),Robert John,,,,,0
Da Ya Think I'm Sexy?,Rod Stewart,Blondes Have More Fun,1978-11-24,68.0,331333.0,0
You Don't Bring Me Flowers (Album),Barbra Streisand,,,,,0
Sail On (Track),Commodores,,,,,0
Lonesome Loser (Single),Little River Band,,,,,0
Breakfast In America - 2010 Remastered,Supertramp,Greatest Album Covers,2020-05-08,0.0,159346.0,0
"Main Title (From ""Superman"") - Instrumental",John Williams,John Williams - Greatest Hits 1969-1999,1970,34.0,265333.0,0
Music Box Dancer (Track),Frank Mills,,,,,0
Manhattan - Music From The Woody Allen Film,Zubin Mehta,,,,,0
An Evening Of Magic (Album),Chuck Mangione,,,,,0
You're Gonna Get What's Coming (Track),Bonnie Raitt,,,,,0
Vengeance (Single),Carly Simon,,,,,0
The Last Chance Texaco (Track),Rickie Lee Jones,,,,,0
TNT (Album),Tanya Tucker,,,,,0
Survivor (Single),Cindy Bullens,,,,,0
Is She Really Going Out With Him?,Joe Jackson,"Valentine's Day Single #Rock Classics 70', 80', 90' (break-up, separation songs)",2022-02-14,0.0,215466.0,0
Dancing Fool,Frank Zappa,ZAPPAtite - Frank Zappa's Tastiest Tracks,2016-05-27,14.0,222986.0,0
Blondes (Have More Fun) (Track),Rod Stewart,,,,,0
"Bad Case Of Loving You (Doctor, Doctor) (Track)",Robert Palmer,,,,,0
Sultans Of Swing (Single),Dire Straits,,,,,0
My Sharona (Single),nan,,,,,0
Cornerstone (Album),Styx,,,,,0
Candy-O (Album),nan,,,,,0
Briefcase Full Of Blues (Album),Blues Brothers,,,,,0
Rat Tomago (Track),Frank Zappa,,,,,0
Winged Pegasus,Nandin,Celestial Spa,2011-02-09,3.0,207946.0,0
Night Of The Living Dregs (Album),Dixie Dregs,,,,,0
High Gear (Single),Neil Larsen,,,,,0
Ring My Bell (Single),Anita Ward,,,,,0
Minnie (Album),Minnie Riperton,,,,,0
Knock On Wood,Amii Stewart,Greatest Hits,2012-10-17,52.0,250520.0,0
I Love You So (Album),Natalie Cole,,,,,0
Dim All The Lights (Single),Donna Summer,,,,,0
Some Enchanted Evening (Single),Ray Charles,,,,,0
Mama Can't Buy Love (Single),Elton John,,,,,0
Love Ballad - Live,George Benson,Weekend In London (Live & Track Commentary),2021-05-28,4.0,336280.0,0
Don't Let Go (Single),Isaac Hayes,,,,,0
Cruisin' (Single),Smokey Robinson,,,,,0
We Are Family - Single Edit,Sister Sledge,Good Times: The Very Best Of Chic & Sister Sledge,2005,14.0,201493.0,0
Reunited (Single),nan,,,,,0
Midnight Magic (Album),Commodores,,,,,0
Ain't No Stoppin' Us Now (Single),nan,,,,,0
Wishing On A Star (Single),nan,,,,,0
Wave (Track),Harvey Mason,,,,,0
Ready Or Not (Track),Herbie Hancock,,,,,0
Land of Passion,Hubert Laws,Land of Passion (Bonus Track Version),2014-10-31,25.0,354773.0,0
We Are Family (Album),nan,,,,,0
Reunited (Single),nan,,,,,0
déjà vu,Nanimono,Nanimono,2021-10-16,0.0,63120.0,0
Ain't No Stoppin' Us Now (Single),nan,,,,,0
Don't Stop 'Til You Get Enough (Single),Michael Jackson,,,,,0
Da Ya Think I'm Sexy? (Single),Rod Stewart,,,,,0
Boogie Wonderland,Nanoman,Stranger World,2022-06-18,0.0,340035.0,0
Bad Girls,Donna Summer,Bad Girls,1979-04-25,58.0,295106.0,0
We Should Be Together (Album),Crystal Gayle,,,,,0
Tell Me What It's Like (Single),Brenda Lee,,,,,0
Just For The Record (Album),Barbara Mandrell,,,,,0
I Will Survive (Single),Billie Jo Spears,,,,,0
Whiskey River (Single),Willie Nelson,,,,,0
Family Traditions (Album),Hank Williams Jr.,,,,,0
Every Which Way But Loose (Single),Eddie Rabbitt,,,,,0
Burgers And Fries/When I Stop Leaving (I'll Be Gone) (Album),Charley Pride,,,,,0
If I Said You Had A Beautiful Body Would You Hold It Against Me (Single),Bellamy Brothers,,,,,0
Heartbreak Hotel (Single),Willie Nelson,,,,,0
All The Gold In California (Single),Larry Gatlin,,,,,0
All I Ever Need Is You (Single),Kenny Rogers,,,,,0
Nashville Jam (Album),Vassar Clements,,,,,0
Live From Austin City Limits (Album),Nashville Super Pickers,,,,,0
In Concert (Album),Floyd Cramer,,,,,0
Fantastic Pickin' (Album),nan,,,,,0
Bluegrass Concerto (Album),nan,,,,,0
Every Which Way But Loose (Track),nan,,,,,0
Blue Kentucky Girl,nan,,,,,0
All The Gold In California (Single),nan,,,,,0
Never The Same (Album),Evie Tornquist,,,,,0
My Father's Eyes (Album),Amy Grant,,,,,0
Following You (Album),Blackwood Andrus,,,,,0
All Things Are Possible (Album),Dan Peek,,,,,0
You Ain't Heard Nothing Yet!,nan,,,,,0
Feelings (Album),nan,,,,,0
Breakout (Album),nan,,,,,0
A Choral Concert Of Love (Album),nan,,,,,0
No thank you,Nanahoshi Orchestra,ABnormal LEGACY,2015-04-26,2.0,219405.0,0
Push For Excellence (Album),nan,,,,,0
More Than Magic (Album),Bili Thedford,,,,,0
Give Me Something To Hold On To (Album),Myrna Summers,,,,,0
Cassietta In Concert (Album),Cassietta George,,,,,0
Try Jesus (Album),Troy Ramey,,,,,0
It's A New Day (Album),James Cleveland,,,,,0
In God's Own Time (My Change Will Come),James Cleveland,Sings With The World's Greates Choirs 20th Anniversary Album,1980-09-23,9.0,434666.0,0
For The Wrong I've Done (Album),Willie Banks,,,,,0
Just The Way I Am (Album),Pat Boone,,,,,0
I'll Sing This Song For You (Album),Mike Douglas,,,,,0
I Saw The Light (Track),Willie Nelson,,,,,0
Band And Bodyworks (Album),Noel Paul Stookey,,,,,0
The Chieftains 7 (Album),nan,,,,,0
So Many Roads (Album),Otis Rush,,,,,0
New Orleans Jazz And Heritage Festival,nan,,,,,0
New England Traditional Fiddling (Album),Paul F. Wells,,,,,0
"Living Chicago Blues, Vol. I (Album)",Jimmy Johnson Blues Band,,,,,0
"Living Chicago Blues, Vol. 3 (Album)",Lonnie Brooks Blues Band,,,,,0
Laugh Your Blues Away (Album),nan,,,,,0
Ice Pickin' (Album),Albert Collins,,,,,0
"Touching You, Touching Me (Album)",Airto Moreira,,,,,0
Eternos (Album),Celia Cruz,,,,,0
Cross Over (Album),nan,,,,,0
"You're In Love, Charlie Brown (Album)",nan,,,,,0
The Stars Come Out On Sesame Street (Album),nan,,,,,0
Sesame Disco! (Album),nan,,,,,0
Anne Murray Sings For The Sesame Street Generation (Album),Anne Murray,,,,,0
Wanted (Album),Richard Pryor,,,,,0
Rubber Biscuit (Track),Blues Brothers,,,,,0
I Need Your Help Barry Manilow (Track),Ray Stevens,,,,,0
Comedy Is Not Pretty (Album),Steve Martin,,,,,0
The Ox-Bow Incident (Album),Henry Fonda,,,,,0
Stare With Your Ears (Album),Ken Nordine,,,,,0
Orson Welles/Helen Hayes At Their Best (Album),Orson Welles,,,,,0
Apocalypse Now (Album),David Rubinson,,,,,0
An American Prayer (Album),Jim Morrison,,,,,0
The Children Will Rise Up!,Nandi Bushell,The Children Will Rise Up!,2021-10-08,12.0,193310.0,0
Central Park (Track),nan,,,,,0
"Angela (Theme From \""Taxi\"")",nan,,,,,0
Ambiance (Single),nan,,,,,0
The Muppet Movie (Album),nan,,,,,0
Ice Castles (Album),nan,,,,,0
Apocalypse Now (Album),nan,,,,,0
Alien Flirtation - Original Mix,Nanosphere,Dark Energy EP,2014-07-16,4.0,497615.0,0
They're Playing Our Song (Album),nan,,,,,0
The Grand Tour (Album),nan,,,,,0
I'm Getting My Act Together And Taking It On The Road (Album),nan,,,,,0
Ballroom (Album),nan,,,,,0
Three Works For Jazz Quintet And Soloists And Symphony Orchestra (Album),Don Sebesky,,,,,0
Livin' Inside Your Love (Album),George Benson,,,,,0
Chick Corea/Secret Agent (Album),Chick Corea,,,,,0
Betcha (Album),Stanley Turrentine,,,,,0
The Live-Liest (Album),Eddie Jefferson,,,,,0
Sneakin' Around (Album),Helen Humes,,,,,0
Prez And Joe (Album),Joe Williams,,,,,0
I Love Brazil (Album),Sarah Vaughan,,,,,0
Warm Tenor (Album),nan,,,,,0
Reflectory (Album),nan,,,,,0
Paul Desmond (Album),nan,,,,,0
Manhattan Symphonie (Album),nan,,,,,0
Warm Tenor (Album),Zoot Sims,,,,,0
The Gifted Ones (Album),Dizzy Gillespie,,,,,0
Love For Sale (Album),nan,,,,,0
Arnett Cobb And The Muse All Stars/Live At Sandy's (Album),Arnett Cobb,,,,,0
Affinity (Album),Bill Evans,,,,,0
Note Smoking,Louis Bellson,,,,,0
Thad Jones/Mel Lewis And Umo (Album),Mel Lewis,,,,,0
Naturally (Album),Mel Lewis,,,,,0
Kogun (Album),Toshiko Akiyoshi,,,,,0
Big Waves Rolling In,Nano Sounds,Nano Wave Sounds,2021-03-18,45.0,168535.0,0
Sebastian's Theme,nan,,,,,0
Sabotage,Nando Espinosa,Esquizo Pira,2021-09-11,0.0,313846.0,0
Lazy Afternoon,nan,,,,,0
Maybe September,Nancy Hamilton,Dreamsville,2016-09-15,0.0,216413.0,0
Round Midnight (Single),nan,,,,,0
I'll Never Love This Way Again (Single),nan,,,,,0
Everything Must Change,nan,,,,,0
After The Love Has Gone,nan,,,,,0
With Sound Reason (Album),nan,,,,,0
Ramsey (Album),nan,,,,,0
Near Perfect/Perfect (Album),nan,,,,,0
Morning Dance (Album),nan,,,,,0
Look Sharp (Album),nan,,,,,0
In Through The Out Door (Album),nan,,,,,0
Fear Of Music (Album),nan,,,,,0
Chicago 13 (Album),nan,,,,,0
The Magical Music Of Walt Disney,nan,,,,,0
Hoagy Carmichael - A Legendary Performer And Composer (Album),nan,,,,,0
Duke Ellington (Giants Of Jazz) (Album),nan,,,,,0
Billie Holiday (Giants Of Jazz) (Album),nan,,,,,0
A Tribute To E. Power Biggs,nan,,,,,0
The Magical Music Of Walt Disney,nan,,,,,0
"One Never Knows, Do One? The Best Of Fats Waller (Album)",nan,,,,,0
Duke Ellington (Giants Of Jazz) (Album),nan,,,,,0
Rickie Lee Jones (Album),nan,,,,,0
Just Friends (Album),nan,,,,,0
All I Ever Wanted,Killa Nan Aka Nanny Devito,Pre-Retro Nut Album Mixtape,2019-05-19,0.0,217107.0,0
Cornerstone (Album),nan,,,,,0
Maurice White (Producer),nan,,,,,0
Quincy Jones (producer),nan,,,,,0
Mike Chapman (producer),nan,,,,,0
Ted Templeman (producer),nan,,,,,0
"Webern: The Complete Works Of Anton Webern, Volume 1 (Album)",nan,,,,,0
The Horowitz Concerts 1978/79 (Album),nan,,,,,0
Shostakovich: Lady Macbeth Of Mtsensk (Album),nan,,,,,0
Mussorgsky-Ravel: Pictures At An Exhibition/Stravinsky: The Firebird Suite (Album),nan,,,,,0
Britten: Peter Grimes (Album),nan,,,,,0
Zelenka: Orchestral Works (Complete) (Album),nan,,,,,0
"Sibelius: Four Legends From The \""Kalevala\"" (Album)",nan,,,,,0
Rachmaninoff: Symphonies Nos. 2 In E Minor And 3 In A Minor (Album),nan,,,,,0
Mahler: Symphony No. 4 In G Major (Album),nan,,,,,0
Ives: Three Places In New England (Album),nan,,,,,0
Holst: The Planets,nan,,,,,0
Verdi: Rigoletto (Album),nan,,,,,0
Verdi: Otello (Album),nan,,,,,0
Shostakovich: Lady Macbeth Of Mtsensk (Album),nan,,,,,0
Hindemith: Mathis Der Maler (Album),nan,,,,,0
Stravinsky: Symphony Of Psalms (Album),nan,,,,,0
Britten: Spring Symphony (Album),nan,,,,,0
Berlioz: Requiem (Album),nan,,,,,0
Berlioz: La Damnation De Faust (Album),nan,,,,,0
Beethoven: Missa Solemnis (Album),nan,,,,,0
"Beethoven: \""Choral Fantasy\"", Elegiac Song And \""Calm Sea And Prosperous Voyage\"" (Album)",nan,,,,,0
American Music For Chorus (Album),nan,,,,,0
Vivaldi: Four Flute Concertos - Koto Flute (Album),nan,,,,,0
Telemann: 6 Sonatas For 2 Flutes (Album),nan,,,,,0
Shostakovich: Quartets Nos. 5 And 6 (Album),nan,,,,,0
Dohnanyi: Serenade Op.10/Beethoven: Serenade Op.8 (Album),nan,,,,,0
Debussy: Quartet In G Minor/Ravel: Quartet In F (Album),nan,,,,,0
Bolling: Suite For Violin And Jazz Piano (Album),nan,,,,,0
Berg: Chamber Concerto For Piano And Violin/ Four Pieces For Clarinet And Piano (Album),nan,,,,,0
"Trumpet Concertos By Haydn, Telemann, Albinoni And Marcello (Album)",nan,,,,,0
Mozart: Concertos For Violin No. 3 in G Major And No. 5 In A  Major (Album),nan,,,,,0
Isaac Stern And Jean-Pierre Rampal Play Vivaldi And Telemann (Album),nan,,,,,0
Horn Concertos By Joseph Haydn And Michael Haydn (Album),nan,,,,,0
Chopin: Concerto For Piano No. 1 In E Minor (Album),nan,,,,,0
Annie's Song And Other Galway Favorites (Album),nan,,,,,0
Villa-Lobos: Etudes (12) And Suite Populaire Brasilienne (Album),nan,,,,,0
Scarlatti: Sonatas (12) (Album),nan,,,,,0
Rzewski: The People United Will Never Be Defeated (Album),nan,,,,,0
"Franck: Prelude, Chorale And Fugue For Piano/Bach-Busoni: Chaconne/Mozart: Rondo In A Minor (Album)",nan,,,,,0
"Debussy: Estampes, Images, Books I And II (Album)",nan,,,,,0
Boulez: Sonata For Piano No. 2 (Album),nan,,,,,0
"Bach: Toccatas, Volume 1 (Album)",nan,,,,,0
Bach: Goldberg Variations (Album),nan,,,,,0
Victoria De Los Angeles In Concert (Album),nan,,,,,0
Schubert: Lieder (Album),nan,,,,,0
Ravel: Chansons Madecasses (Album),nan,,,,,0
Mussorgsky: Songs (Album),nan,,,,,0
Mozart: Lieder (Album),nan,,,,,0
Lieder By Schubert And Richard Strauss (Album),nan,,,,,0
Frederica von Stade Song Recital (Album),nan,,,,,0
Stravinsky: The Firebird Suite/Borodin: Prince Igor (Album),nan,,,,,0
"Sibelius: Four Legends From The \""Kalevala\"" (Album)",nan,,,,,0
Rachmaninoff: Symphonies Nos. 2 In E Minor And 3 In A Minor (Album),nan,,,,,0
Prokofiev: Scythian Suite/Lt. Kije (Album),nan,,,,,0
Hindemith: Concert Music For Strings And Brass/ Symphonic Metamorphosis On Themes By Weber (Album),nan,,,,,0
Copland: Appalachian Spring/Ives: Three Places In New England (Album),nan,,,,,0
Britten: Peter Grimes (Album),nan,,,,,0
Mussorgsky-Ravel: Pictures At An Exhibition,nan,,,,,0
Bartók: Concertos For Piano Nos. 1 And 2,nan,,,,,0
The Bermuda Triangle,nan,,,,,0
Andrew Kazdin,nan,,,,,0
Robert Woods,nan,,,,,0
Marc Aubort & Joanna Nickrenz,nan,,,,,0
Vittorio Negri,nan,,,,,0
Paul Myers,nan,,,,,0
Thomas Z. Shepard,nan,,,,,0
Just the Way You Are,Billy Joel,The Stranger (Legacy Edition),1977,68.0,290573.0,1
Saturday Night Fever - Soundtrack,nan,,,,,1
Just the Way You Are,Nano Cabrera,Nuevo / Viejo,2015-04-09,0.0,254307.0,1
A Taste of Honey,Nana Rashid,Sorrow in Sunlight,2016-11-18,1.0,259141.0,1
You Needed Me,Anne Murray,Let's Keep It That Way,1978,62.0,220266.0,1
Copacabana (At the Copa),Barry Manilow,Dance Vault Mixes - Copacabana (At The Copa),2006-09-12,55.0,236760.0,1
"More Than A Woman - From ""Saturday Night Fever"" Soundtrack",Bee Gees,How Can You Mend A Broken Heart,2020-12-11,73.0,196213.0,1
Children Of Sanchez,Chuck Mangione,A&M Gold Series,1991-02-18,32.0,198160.0,1
Last Dance - Single Version,Donna Summer,Walk Away - Collector's Edition The Best Of 1977-1980,1980-09-08,56.0,199800.0,1
On Broadway,George Benson,The George Benson Collection,1981,51.0,316160.0,1
All Or Nothing - Fed Nance Soul Treat,Fed Nance,All Or Nothing (Fed Nance Soul Treat),2022-12-09,43.0,126681.0,1
Running,Nana,Save Yourself,2020-11-06,11.0,198933.0,1
Save The Last Dance For Me,Nancy Sinatra,Nancy & Lee 3,2004-05-24,28.0,195613.0,1
Here You Come Again,Dolly Parton,Here You Come Again,1977-10-03,62.0,179491.0,1
Georgia on My Mind,Willie Nelson,Made in the Usa Collection,2018-05-18,43.0,257040.0,1
Mamas Don't Let Your Babies Grow Up to Be Cowboys - Live,Waylon Jennings,"Live From Austin, TX '89",2006-02-21,30.0,186746.0,1
One O'Clock Jump,Asleep At The Wheel,Collision Course,1978-01-01,2.0,268986.0,1
The Gambler,Mu-Nan,The Sweetest Touch,2021-10-15,0.0,125585.0,1
What A Friend,Larry Hart,,,,,1
Refreshing Breezes,Nancy Groff,Refreshing Breezes,2000-03-02,0.0,588613.0,1
If I Were a Tree (The Highest Praise) [Live] v1.1,Andrae Crouch,Classic Gold: Live In London: Andrae Crouch & The Disciples,2003-02-18,4.0,308666.0,1
Live And Direct,Mighty Clouds Of Joy,,,,,1
Happy Man,B.J. Thomas,Happy Man (Remastered),1978-07-15,12.0,200440.0,1
I'm Ready,Muddy Waters,,,,,1
Homenaje a Beny More,Tito Puente,,,,,1
The Muppet Show,nan,,,,,1
A Wild And Crazy Guy,Steve Martin,,,,,1
Citizen Kane / The Magnificent Ambersons - Antimacassar,Orson Welles,Scores Of The Movies,2007-01-01,0.0,143000.0,1
Theme From Close Encounters Of The Third Kind,nan,,,,,1
Close Encounters Of The Third Kind,nan,,,,,1
Ain't Misbehavin',nan,,,,,1
All,Al Jarreau,All Fly Home,1978,12.0,232066.0,1
Montreaux '77 - Oscar Peterson Jam,nan,,,,,1
Friends,Chick Corea,Friends,1978-01-01,15.0,568493.0,1
Live In Munich,Thad Jones,,,,,1
The Wiz Main Title - Overture Part One,nan,,,,,1
Got to Get You into My Life,Nancy Harrow,The Beatles & Other Standards,2015-04-16,0.0,243213.0,1
Stayin' Alive,nan,,,,,1
Boys In The Trees,nan,,,,,1
"A Bing Crosby Collection, Vols. I & II",nan,,,,,1
"The Lester Young Story, Vol. 3",nan,,,,,1
FM (No Static At All),nan,,,,,1
"Bee Gees, Albhy Galuten & Karl Richardson",nan,,,,,1
Brahms: Concerto For Violin In D,nan,,,,,1
Beethoven: Complete Symphonies,Anton Nanut,Beethoven: The Nine Symphonies,2009-01-01,0.0,614733.0,1
Lehar: The Merry Widow,nan,,,,,1
Beethoven: Missa Solemnis,nan,,,,,1
Beethoven: Sonatas For Violin And Piano,nan,,,,,1
Rachmaninoff: Con. No. 3 In D Minor For Piano (Horowitz Golden Jubilee),nan,,,,,1
The Horowitz Concerts 1977/78,nan,,,,,1
Luciano Pavarotti - Hits From Lincoln Center,nan,,,,,1
Varese: Ameriques/Arcana/Ionisation (Boulez Conducts Varese),nan,,,,,1
You Needed Me (Single),Anne Murray,,,,,0
Stayin' Alive (Single),Bee Gees,,,,,0
Feels So Good - Single Version,Chuck Mangione,A&M Gold Series,1991-02-18,47.0,212226.0,0
Baker Street (Single),Gerry Rafferty,,,,,0
Some Girls (Album),nan,,,,,0
Running On Empty (Album),Jackson Browne,,,,,0
Grease (Original Soundtrack) (Album),nan,,,,,0
Even Now (Album),Barry Manilow,,,,,0
You Needed Me (Single),nan,,,,,0
You Don't Bring Me Flowers,nan,,,,,0
Three Times A Lady (Single),nan,,,,,0
Stayin' Alive,nan,,,,,0
Elvis Costello,nan,,,,,0
Paryin' In the Cars,Nantucket,V,2008-05-06,0.0,219173.0,0
Tototredici,Nanà,Carnevale di Sciacca 1993,2021-09-05,0.0,182044.0,0
Christmas Blinking Lights,Nando Real,Instrumental Blues Made In Spain,2020-06-09,0.0,226080.0,0
You Don't Bring Me Flowers (Solo Version) (Track),Barbra Streisand,,,,,0
You Belong To Me (Single),Carly Simon,,,,,0
Mac Arthur Park (Single),Donna Summer,,,,,0
Hopelessly Devoted To You (Single),Olivia Newton-John,,,,,0
Sometimes When We Touch (Single),Dan Hill,,,,,0
Running On Empty (Album),Jackson Browne,,,,,0
I Just Wanna Stop (Single),Gino Vannelli,,,,,0
Baker Street (Single),Gerry Rafferty,,,,,0
Three Times A Lady - Single Version,Commodores,The Definitive Collection,2003,34.0,219773.0,0
The Closer I Get To You (Single),Roberta Flack,,,,,0
Got to Get You into My Life,Nancy Harrow,The Beatles & Other Standards,2015-04-16,0.0,243213.0,0
FM (No Static At All) (Single),Steely Dan,,,,,0
The Pink Panther Theme ('78) (Single),Henry Mancini,,,,,0
Star Wars And Close Encounters Of The Third Kind (Album),Zubin Mehta,,,,,0
Guitar Monsters (Album),Chet Atkins,,,,,0
Close Encounters Of The Third Kind - Suite,John Williams,Work From Home With John Williams,2020-04-13,24.0,606693.0,0
Our Love Is Here To Stay,Natalie Cole,Unforgettable: With Love,1991-06-11,50.0,209960.0,0
I'm Every Woman (Single),Chaka Khan,,,,,0
I Love The Nightlife (Disco 'Round) - Single Version,Alicia Bridges,Disco Dancing,2019-07-12,49.0,187973.0,0
Almighty Fire (Album),Aretha Franklin,,,,,0
"When You Hear Lou, You've Heard It All (Album)",Lou Rawls,,,,,0
I Can See Clearly Now (Single),Ray Charles,,,,,0
Dance with Me,Peter Brown,Disco: Classic Singles,2021-08-20,0.0,318992.0,0
Close The Door (Single),Teddy Pendergrass,,,,,0
Use Ta Be My Girl (Track),nan,,,,,0
Natural High,Commodores,,,,,0
Ease On Down The Road (Single),Diana Ross,,,,,0
Boogie Oogie Oogie (Single),nan,,,,,0
Sweet And Sour (Track),Average White Band,,,,,0
Streetwave (Track),Brothers Johnson,,,,,0
Modern Man (Album),Stanley Clarke,,,,,0
Images (Album),Crusaders,,,,,0
