Song Name,Artist Name,Album Name,Release Date,Popularity Score,Length (ms),Grammy_won
Oye,Mariachi Divas de Cindy Shea,Oye,2012-06-19,2.0,214853.0,0
365 Días,Los Tucanes De Tijuana,365 Días,2017-10-02,36.0,187760.0,0
Sembrando Flores,Los Cojolites,Sembrando Flores,2012-01-17,39.0,316520.0,0
Intro (Fórmula) (feat. George Lopez),Romeo Santos,Fórmula Vol. 1 (Deluxe Edition),2012-08-27,33.0,131773.0,0
Desde Nueva York A Puerto Rico,Eddie Montalvo,,,,,0
Cubano Soy,Raúl Lara Y Sus Soneros,Cubano Soy,2012,0.0,263138.0,0
囚われのBabel,Nana Mizuki,IMPACT EXCITER,2010-07-07,9.0,270866.0,0
Sleep On The Floor,The Lumineers,Cleopatra,2016-04-08,67.0,211851.0,0
From The Ground Up,John Fullbright,,,,,0
The Once And Future Carpenter,The Avett Brothers,The Carpenter,2012-01-01,37.0,292200.0,0
Scratch Gravel Road,Special Consensus,Scratch Gravel Road,2012-03-27,8.0,199346.0,0
Beat The Devil And Carry A Rail,Noam Pikelny,,,,,0
Life Finds A Way,The Grascals,Life Finds A Way,2012-06-03,23.0,146413.0,0
The Gospel Side Of,nan,,,,,0
Bring It On Home,Joan Osborne,Bring It On Home,2012-03-26,10.0,246986.0,0
And Still I Rise,Heritage Blues Orchestra,,,,,0
Let It Burn,Ruthie Foster,,,,,0
33 1/3,Shemekia Copeland,,,,,0
This One's For Him: A Tribute To Guy Clark,nan,,,,,0
Hambone's Meditations,Luther Dickinson,,,,,0
Election Special,Ry Cooder,,,,,0
Leaving Eden,Carolina Chocolate Drops,Leaving Eden,2012-02-24,24.0,275906.0,0
Nothin' But The Best,Corey Ledet,,,,,0
Pilialoha,Weldon Kekauoha,,,,,0
Shi Kéyah – Songs For The People,Radmilla Cody,,,,,0
Malama Ko Aloha (Keep Your Love),Keola Beamer,,,,,0
Reggae Got Soul: Unplugged On Strawberry Hill,nan,,,,,0
New Legend - Jamaica 50th Edition,nan,,,,,0
Tomahawk Technique,Sean Paul,,,,,0
Miracle,The Original Wailers,,,,,0
Traveller (feat. Manu Delago) - Live,Anoushka Shankar,Between Us... (feat. Manu Delago) [Live],2022-07-08,17.0,273727.0,0
Jabulani,Hugh Masekela,,,,,0
On A Gentle Island Breeze,Daniel Ho,,,,,0
Folila,nan,,,,,0
Radio Jungle,The Pop Ups,,,,,0
Little Seed,Elizabeth Mitchell,Little Seed: Songs for Children by Woody Guthrie,2012-07-10,26.0,205680.0,0
"JumpinJazz Kids - A Swinging Jungle Tale - Featuring Al Jarreau, Hubert Laws And Dee Dee Bridgewater",James Murray,,,,,0
High Dive And Other Things That Could Have Happened...,Bill Harley,,,,,0
Seriously... I'm Kidding,Ellen DeGeneres,,,,,0
Drift: The Unmooring Of American Military Power,Rachel Maddow,,,,,0
Back To Work: Why We Need Smart Government For A Strong Economy,Bill Clinton,,,,,0
American Grown (Michelle Obama),nan,,,,,0
Rize of the Fenix,Tenacious D,Rize Of The Fenix,2012-05-14,47.0,353600.0,0
Mr. Universe,Jim Gaffigan,,,,,0
Kathy Griffin: Seaman 1st Class,Kathy Griffin,,,,,0
In God We Rust,Lewis Black,,,,,0
Cho Dependent (Live In Concert),Margaret Cho,,,,,0
Nice Work If You Can Get It,Nanette Natal,Stairway to the Stars,2006-09-12,0.0,328466.0,0
Newsies,nan,,,,,0
The Gershwins' Porgy And Bess,nan,,,,,0
Follies Bergers,Nancey Hayes,Nine (Original Australian Cast),1987,0.0,345906.0,0
Rock Of Ages,Nancy Morris,Peace,2009-01-06,0.0,145466.0,0
The Muppets,nan,,,,,0
Marley Wilkinson,Nancy Knight,Marley Wilkinson,2022-06-25,0.0,52307.0,0
The Descendants,nan,,,,,0
Journey to the West,Elijah Nang,Gaijin,2019-02-02,37.0,191428.0,0
E Tudo Seu Aqui (feat. Diego & Victor Hugo),Nando Moreno,Só As Melhores -Ao Vivo,2018,19.0,175426.0,0
The Dark Knight Rises,nan,,,,,0
The Escape Artist of Fears,Nani Kokua,The Escape Artist of Fears,2022-09-09,4.0,166321.0,0
The Adventures Of Tintin - The Secret Of The Unicorn,nan,,,,,0
Man Or Muppet (From The Muppets),Bret McKenzie,,,,,0
Let Me Be Your Star (From Smash),Marc Shaiman,,,,,0
Learn Me Right (From Brave),Ben Lovett,,,,,0
Abraham's Daughter (From The Hunger Games),T Bone Burnett,,,,,0
Without A Paddle,nan,,,,,0
"Overture, Waltz And Rondo",nan,,,,,0
Music Of Ansel Adams: America,nan,,,,,0
December Dream,nan,,,,,0
Salt Peanuts! (Mani Salado),nan,,,,,0
A Night In Tunisia (Actually An Entire Weekend!),nan,,,,,0
Irrequieto,nan,,,,,0
Afro-Cuban Jazz Suite For Ellington,nan,,,,,0
Wild Is The Wind,Nancy Wilson,Hollywood - My Way (Expanded Edition),2006-01-01,3.0,169773.0,0
Spain (I Can Recall),nan,,,,,0
Out There,Riccardo Nannoni,Lapse: The_Pipe,2022-11-11,7.0,102000.0,0
Look to the Rainbow,Nancy 3. Hoffman,Rainy Daze,2007-06-05,0.0,218093.0,0
Swing Lo Magellan,nan,,,,,0
Love This Giant,nan,,,,,0
Snake Charmer,Nanomc,Snake Charmer,2022-05-26,0.0,199575.0,0
Boys & Girls,nan,,,,,0
Some Girls: Super Deluxe Edition,nan,,,,,0
Ram - Paul McCartney Archive Collection (Deluxe Edition),nan,,,,,0
Go Fly A Kite,nan,,,,,0
The Girl With The Dragon Tattoo (Soundtrack From The Motion Picture),nan,,,,,0
Piazzolla In Brooklyn,nan,,,,,0
The Pearl Sessions,nan,,,,,0
First Recordings: 50th Anniversary Edition,nan,,,,,0
Banjo Diary: Lessons From Tradition,nan,,,,,0
Woody At 100: The Woody Guthrie Centennial Collection,nan,,,,,0
Ram - Paul McCartney Archive Collection (Deluxe Edition),nan,,,,,0
Opika Pende: Africa At 78 RPM,nan,,,,,0
"Old-Time Smoky Mountain Music: 34 Historic Songs, Ballads, And Instrumentals Recorded In The Great Smoky Mountains By \""Song Catcher\"" Joseph S. Hall",nan,,,,,0
He Is My Story: The Sanctified Soul Of Arizona Dranes,nan,,,,,0
Idiot Mother . . . They Weren't Dead,Nanaki,Absence,2018-09-11,0.0,502871.0,0
Slingshot,nan,,,,,0
Love Is A Four Letter Word,nan,,,,,0
Ashes & Fire,nan,,,,,0
Salaam Remi (producer),nan,,,,,0
Markus Dravs (producer),nan,,,,,0
Diplo (producer),nan,,,,,0
Jeff Bhasker (producer),nan,,,,,0
The Veldt (Tommy Trash Remix),nan,,,,,0
Midnight City (Eric Prydz Private Remix),nan,,,,,0
Lie Down In Darkness (Photek Remix),nan,,,,,0
In My Mind (Axwell Remix),nan,,,,,0
Storm Corrosion,nan,,,,,0
Rupa-Khandha,nan,,,,,0
Quiet Winter Night,nan,,,,,0
Chamberland,nan,,,,,0
Souvenirs,NANOG,Les Pages du Temps,2016-09-16,0.0,270493.0,0
Music For A Time Of War,nan,,,,,0
"Beethoven: The Late String Quartets, Op. 127 & 131",nan,,,,,0
barra americana,Nando Real,barra americana,2022-12-16,0.0,167366.0,0
Dan Merceruio,nan,,,,,0
James Mallinson,nan,,,,,0
"Marina A. Ledin, Victor Ledin (Marina A. Ledin & Victor Ledin)",nan,,,,,0
Tim Handley,nan,,,,,0
Sibelius: Symphonies Nos. 2 & 5,nan,,,,,0
Rachmaninov: Symphonic Dances,nan,,,,,0
Music For A Time Of War,nan,,,,,0
Mahler: Symphony No. 1,nan,,,,,0
Vivaldi: Teuzzone,nan,,,,,0
Stravinsky: The Rake's Progress,nan,,,,,0
Handel: Agrippina,nan,,,,,0
Berg: Lulu,nan,,,,,0
Striggio: Mass For 40 & 60 Voices,nan,,,,,0
Chase The Nightingale,Nando Michelin,When Einstein Dreams,2003,0.0,483386.0,0
Ligeti: Requiem; Apparitions; San Francisco Polyphony,nan,,,,,0
Handel: Israel In Egypt,nan,,,,,0
Rupa-Khandha,nan,,,,,0
Profanes Et Sacrées,nan,,,,,0
Mind Meld,nan,,,,,0
barra americana,Nando Real,barra americana,2022-12-16,0.0,167366.0,0
Holst: The Planets,nan,,,,,0
Gál & Elgar: Cello Concertos,nan,,,,,0
The Complete Harpsichord Works Of Rameau,nan,,,,,0
Bach: Das Wohltemperierte Clavier,nan,,,,,0
Sogno Barocco,nan,,,,,0
"Paris Days, Berlin Nights",nan,,,,,0
Homecoming - Kansas City Symphony Presents Joyce DiDonato,nan,,,,,0
Debussy: Clair De Lune,nan,,,,,0
Une Fête Baroque,nan,,,,,0
Partch: Bitter Music,nan,,,,,0
"Stucky, Steven: August 4, 1964",nan,,,,,0
"Rautavaara, Einojuhani: Cello Concerto No. 2 'Towards The Horizon'",nan,,,,,0
"Praulins, Ugis: The Nightingale",nan,,,,,0
"León, Tania: Inura For Voices, Strings & Percussion",nan,,,,,0
Run Boy Run,Woodkid,The Golden Age,2013-01-01,69.0,213266.0,0
Bad Girls,Nana Strange,Death Men,2019-08-27,0.0,262010.0,0
No Church In The Wild,JAY-Z,Watch The Throne (Deluxe),2011-08-08,72.0,272506.0,0
Houdini,Foster The People,Torches,2011-05-23,63.0,202466.0,0
From The Sky Down,U2,,,,,0
I'll Get Along Somehow - Digitally Remastered 2000,Nancy Wilson,Anthology,2000-01-01,2.0,329973.0,0
Radio Song,Esperanza Spalding,Radio Music Society,2012-01-01,20.0,392080.0,0
Bring Me Home - Live 2011,Sade,,,,,0
Rolling in the Deep,Adele,21,2011-01-24,77.0,228093.0,1
21 Reasons - Original mix,Adele Kauffmann,21 Reasons,2023-02-20,0.0,130285.0,1
Rolling In The Deep,nan,,,,,1
Bon Iver,nan,,,,,1
Someone Like You,Adele,21,2011-01-24,76.0,285240.0,1
Body and Soul,Tony Bennett,Duets II,2011-09-20,52.0,200586.0,1
The Bronx,Booker T. Jones,The Road From Memphis (Deluxe Edition),2011-05-10,36.0,278493.0,1
21 Reasons - Original mix,Adele Kauffmann,21 Reasons,2023-02-20,0.0,130285.0,1
Scary Monsters and Nice Sprites,Skrillex,Scary Monsters and Nice Sprites EP,2010-12-21,57.0,243353.0,1
Scary Monsters and Nice Sprites,Skrillex,Scary Monsters and Nice Sprites EP,2010-12-21,57.0,243353.0,1
Duets II,Tony Bennett,,,,,1
Walk,Foo Fighters,Wasting Light,2011-04-12,66.0,255960.0,1
White Limo,Foo Fighters,Wasting Light,2011-04-12,45.0,202466.0,1
These Boots Are Made for Walkin',Nancy Sinatra,Start Walkin' 1965-1976,2021-02-05,63.0,166133.0,1
Wasting Light,Foo Fighters,,,,,1
Bon Iver,Bon Iver,,,,,1
Is This Love,Corinne Bailey Rae,The Love E.P.,2011-01-01,51.0,208636.0,1
Fool for You,CeeLo Green,Soul Lounge,2023-02-20,0.0,220653.0,1
Fool for you,Nana's Pie,Fool for you,2022-12-17,15.0,202000.0,1
F.A.M.E.,Chris Brown,,,,,1
Otis,JAY-Z,Watch The Throne (Deluxe),2011-08-08,68.0,178213.0,1
All Of The Lights,Kanye West,My Beautiful Dark Twisted Fantasy,2010-11-22,76.0,299613.0,1
All Lights of the world,Nana-carat,Brainstorm,2020-06-18,0.0,254245.0,1
My Beautiful Dark Twisted Fantasy,Kanye West,,,,,1
Mean,Taylor Swift,Speak Now,2010-10-25,62.0,237733.0,1
Barton Hollow,The Civil Wars,Barton Hollow,2011-02-01,44.0,205773.0,1
Meant 2 B,nanobii,Meant 2 B,2021-01-13,7.0,188000.0,1
We Owned The Night,Lady A,Own The Night,2011-09-13,47.0,197800.0,1
What's It All About,Pat Metheny,,,,,1
500 Miles High,nan,,,,,1
Best Of The Best,Terri Lyne Carrington,The Mosaic Project: LOVE and SOUL,2015-01-01,1.0,336426.0,1
Forever in Love,Conjunto Nana Nenê,Músicas Para Bebê,2014-04-20,33.0,148733.0,1
The Shade of the Cedar Tree,Christian McBride Big Band,The Good Feeling,2011-09-27,6.0,497771.0,1
Jesus,Le'Andria Johnson,,,,,1
Hello Fear,nan,,,,,1
Let the Blessings Flow,Nancy Grandquist,The Classics,2012-04-02,4.0,314133.0,1
Hello Fear,Kirk Franklin,Hello Fear,2011-03-21,32.0,333786.0,1
And If Our God Is For Us...,Chris Tomlin,,,,,1
Drama Y Luz,Maná,,,,,1
Bicentenario,Pepe Aguilar,,,,,1
Los Tigres Del Norte And Friends,Los Tigres Del Norte,,,,,1
The Last Mambo,Cachao,,,,,1
Ramble At The Ryman,Levon Helm,,,,,1
Paper Airplane,Alison Krauss & Union Station,Paper Airplane,2011-01-01,30.0,216826.0,1
Revelator,Tedeschi Trucks Band,,,,,1
Barton Hollow,The Civil Wars,Barton Hollow,2011-02-01,44.0,205773.0,1
Rebirth Of New Orleans,Rebirth Brass Band,,,,,1
Revelation Pt. 1: The Root Of Life,Stephen Marley,,,,,1
Tassili,Tinariwen,,,,,1
All About Bullies... Big And Small,nan,,,,,1
If You Ask Me (And Of Course You Won't),Betty White,,,,,1
The Way We Talk (Hilarious),Louis C.K.,Hilarious,2010-09-18,31.0,530282.0,1
The Book Of Mormon,nan,,,,,1
Boardwalk Empire: Volume 1,nan,,,,,1
The King's Speech,nan,,,,,1
"I See The Light - From ""Tangled""",Alan Menken,classical music for u to romanticize your life to,2022-04-22,0.0,232760.0,1
Life In Eleven,nan,,,,,1
Rhapsody In Blue,nan,,,,,1
Who Can I Turn To (When Nobody Needs Me),Nancy Wilson,Gentle Is My Love,1965-01-01,30.0,162186.0,1
Scenes From The Suburbs,nan,,,,,1
The Promise: The Darkness On The Edge Of Town Story,nan,,,,,1
"Hear Me Howling!: Blues, Ballads & Beyond As Recorded By The San Francisco Bay By Chris Strachwitz In The 1960s",nan,,,,,1
Band On The Run (Paul McCartney Archive Collection - Deluxe Edition),nan,,,,,1
Paper Airplanes,The Nanker Phelge,The Empire Bank Incident,2014-04-30,0.0,143693.0,1
Paul Epworth,nan,,,,,1
Cinema (Skrillex Remix),nan,,,,,1
Layla And Other Assorted Love Songs (Super Deluxe Edition),nan,,,,,1
Aldridge: Elmer Gantry,nan,,,,,1
Judith Sherman,nan,,,,,1
Brahms: Symphony No. 4,nan,,,,,1
Adams: Doctor Atomic,nan,,,,,1
Harbor Lights,Nani Wolfgramm and the Islanders,20 Golden Hits of Hawaii,2004,3.0,114026.0,1
Mackey: Lonely Motel - Music From Slide,nan,,,,,1
Schwantner: Concerto For Percussion & Orchestra,nan,,,,,1
Diva Divo,nan,,,,,1
"Aldridge, Robert: Elmer Gantry",nan,,,,,1
Rolling in the Deep,Adele,21,2011-01-24,77.0,228093.0,1
Foo Fighters: Back And Forth,Foo Fighters,,,,,1
Firework,Katy Perry,Teenage Dream,2010-01-01,67.0,227893.0,0
Interlude - A Night In The Cave -,NaNa,#music,2016-09-28,0.0,56343.0,0
Grenade,Bruno Mars,Doo-Wops & Hooligans,2010-10-05,75.0,222091.0,0
Holocene,Bon Iver,Bon Iver (10th Anniversary Edition),2022-03-25,62.0,336613.0,0
Loud,Rihanna,,,,,0
Doo-Wops & Hooligans,Bruno Mars,,,,,0
Born This Way,Lady Gaga,Born This Way (Special Edition),2011-01-01,66.0,260253.0,0
Wasting Light,Foo Fighters,,,,,0
Holocene,nan,,,,,0
...And Grenades,NANO,"Guilt, Glass... And Grenades",2017-10-13,0.0,230778.0,0
Interlude - A Night In The Cave -,NaNa,#music,2016-09-28,0.0,56343.0,0
All Lights of the world,Nana-carat,Brainstorm,2020-06-18,0.0,254245.0,0
Skrillex,nan,,,,,0
Nicki Minaj,JAZZY NANU,Nicki Minaj,2021-11-04,0.0,130459.0,0
Jugueton (Bebe Durmiendo),Nana Bebé Colecciones,Bebe Duerme (Enfriado),2021-11-01,0.0,121672.0,0
The Band Perry,nan,,,,,0
Increasing and Fading Tones,Pink Noise,50 Perfect Pink Noise Playlist,2018-04-08,0.0,180000.0,0
Firework,Katy Perry,Teenage Dream,2010-01-01,67.0,227893.0,0
Grenade,Bruno Mars,Doo-Wops & Hooligans,2010-10-05,75.0,222091.0,0
Yoü And I,Lady Gaga,A la hora de once,2023-02-25,0.0,307346.0,0
"Moves Like Jagger - Studio Recording From ""The Voice"" Performance",Maroon 5,Hands All Over,2010,69.0,201160.0,0
Pumped Up Kicks,Foster The People,Torches,2011-05-23,79.0,239600.0,0
Paradise,Coldplay,Mylo Xyloto,2011-10-24,80.0,278719.0,0
Dearest,The Black Keys,Rave On Buddy Holly,2011-01-01,32.0,124920.0,0
Setzer Goes Instru-Mental!,Brian Setzer,,,,,0
Hello Tomorrow,Dave Koz,,,,,0
E Kahe Malie,Daniel Ho,,,,,0
When You Wish Upon a Star,Jenny Oaks Baker,Wish Upon a Star: A Tribute to the Music of Walt Disney,2011-08-02,13.0,326400.0,0
Loud,Rihanna,,,,,0
Doo-Wops & Hooligans,Bruno Mars,,,,,0
Born This Way,Lady Gaga,Born This Way (Special Edition),2011-01-01,66.0,260253.0,0
The Lady Killer Theme - Outro,CeeLo Green,The Lady Killer,2010-11-09,16.0,58626.0,0
Save The World,Swedish House Mafia,Save The World,2011-05-13,63.0,213337.0,0
Call Your Girlfriend,Robyn,Body Talk,2010-01-01,49.0,227346.0,0
Sunshine,David Guetta,Nothing but the Beat - The Electronic Album,2011-08-24,39.0,360960.0,0
Barbra Streisand,Duck Sauce,Quack,2014-04-14,47.0,264813.0,0
Raise Your Weapon,deadmau5,4x4=12,2010-12-06,46.0,502909.0,0
"Body Talk,  Pt. 3",Robyn,,,,,0
Nothing Really Matters (feat. will.i.am),David Guetta,Nothing but the Beat 2.0,2011-08-24,21.0,219840.0,0
4x4=12,Deadmau5,,,,,0
Zonoscope,nan,,,,,0
What Matters Most - Barbra Streisand Sings The Lyrics Of Alan And Marilyn Bergman,Barbra Streisand,,,,,0
Music Is Better Than Words,Seth MacFarlane,Music Is Better Than Words,2011-01-01,18.0,200826.0,0
Bourbon Street Parade - In Concert on Broadway,"Harry Connick, Jr.",In Concert On Broadway,2011-02-28,13.0,355573.0,0
The First Noel,Susan Boyle,The Gift,2010-11-08,18.0,178200.0,0
Lotus Flower,Radiohead,The King Of Limbs,2011-02-18,55.0,300219.0,0
Interlude - A Night In The Cave -,NaNa,#music,2016-09-28,0.0,56343.0,0
Down By The Water,The Decemberists,The King Is Dead,2011-01-18,47.0,221853.0,0
Every Teardrop Is a Waterfall,Coldplay,Mylo Xyloto,2011-10-24,66.0,240796.0,0
Blood In My Eyes,Sum 41,Screaming Bloody Murder,2011-01-01,41.0,256706.0,0
Public Enemy No. 1,Megadeth,Th1rt3en,2011-10-26,41.0,255333.0,0
Curl of the Burl,Mastodon,The Hunter (Deluxe),2011-09-27,34.0,220133.0,0
On the Backs of Angels,Dream Theater,A Dramatic Turn of Events,2011-08-25,37.0,522520.0,0
Lotus Flower,nana.ios,The Way of Joy,2022-09-23,0.0,205500.0,0
Every Teardrop Is A Waterfall,nan,,,,,0
Down By The Water,nan,,,,,0
Interlude - A Night In The Cave -,NaNa,#music,2016-09-28,0.0,56343.0,0
Speak Into The Rose,Wilco,The Whole Love (Deluxe Edition),2011,13.0,397666.0,0
I'm With You,Red Hot Chili Peppers,,,,,0
Come Around Sundown,Kings Of Leon,,,,,0
"Twenty Flight Rock (feat. Brian Setzer) - Live at the Iridium, June 2010 [Live at The Iridium, June 2010]",Jeff Beck,Rock 'n' Roll Party - Honoring Les Paul,2011-02-22,8.0,224840.0,0
"King Of Limbs, The",Radiohead,,,,,0
Circuital,My Morning Jacket,Circuital (Deluxe Edition),2022-12-09,31.0,439680.0,0
Torches,Foster The People,,,,,0
Codes and Keys,Death Cab for Cutie,Codes and Keys,2011-05-27,30.0,201933.0,0
You Are,Charlie Wilson,Just Charlie,2010-12-03,48.0,249920.0,0
Not My Daddy,Kelly Price,Not My Daddy - Single,2011-03-08,16.0,273276.0,0
Pieces Of Me,Ledisi,Pieces Of Me,2011-01-01,43.0,202733.0,0
Far Away,Marsha Ambrosius,Late Nights & Early Mornings,2011-02-25,40.0,436880.0,0
Surrender,The Roots,,,,,0
Good Man,Raphael Saadiq,Stone Rollin',2011-03-25,37.0,225213.0,0
Radio Message,R. Kelly,Love Letter,2010-12-13,27.0,230613.0,0
Sometimes I Cry,Eric Benét,Lost in Time,2010-11-26,34.0,308013.0,0
What Are You Doing New Year's Eve?,Nancy Wilson,"Yesterday's Love Songs, Today's Blues (Expanded Edition)",1963,37.0,146200.0,0
Six Organ Pieces: V. Andantino In F Minor,Nancy Metzger,Lofty Ambrosia - Organ Music Of Composers Born In The 19th Century,2008-11-25,0.0,238733.0,0
Not My Daddy,nan,,,,,0
Far away,.NANO.,One,2023-01-23,30.0,60010.0,0
"3-Way Phone Call (feat. Kelly Price, Kim Burrell & Maurice Mahon)",R. Kelly,Happy People/U Saved Me,2004-08-23,29.0,423426.0,0
Pieces Of Me,Ledisi,Pieces Of Me,2011-01-01,43.0,202733.0,0
When a Woman Loves,R. Kelly,Love Letter,2010-12-13,36.0,310560.0,0
Second Chance,El DeBarge,Second Chance (Deluxe),2010-01-01,14.0,219573.0,0
Black and Yellow,Wiz Khalifa,Rolling Papers,2011-03-29,72.0,217666.0,0
Moment 4 Life,Nicki Minaj,Pink Friday,2010-01-01,68.0,279306.0,0
The Show Goes On,Lupe Fiasco,Lasers,2011-03-04,66.0,239613.0,0
Look At Me Now (feat. Lil' Wayne & Busta Rhymes),Chris Brown,F.A.M.E. (Expanded Edition),2011-03-22,68.0,222586.0,0
Motivation,Kelly Rowland,Here I Am (Deluxe Version),2011-01-01,60.0,230560.0,0
What's My Name?,Rihanna,Loud (Japan Version),2010-01-01,73.0,263173.0,0
I need a doctor,Eminem ft. - Dr. Dre Tribute Band,I need a doctor,2011-06-06,10.0,278935.0,0
I'm On One,DJ Khaled,,,,,0
Party (feat. André 3000),Beyoncé,4,2011-06-24,58.0,245480.0,0
The Show Goes On,Nancy Wilson,How Glad I Am,1964-01-01,14.0,170440.0,0
Miss Otis Regrets (She's Unable To Lunch Today),Nancy Wilson,The Very Best Of Nancy Wilson: The Capitol Recordings 1960-1976,2007-06-18,2.0,208840.0,0
Oh! Look At Me Now,Nancy Wilson,But Beautiful,1969,47.0,142400.0,0
I Need A Doctor,nan,,,,,0
Black And Yellow,nan,,,,,0
Pink Friday,Nicki Minaj,,,,,0
Beautiful Lasers (2 Ways) [feat. MDMA],Lupe Fiasco,Lasers,2011-03-04,33.0,241853.0,0
Tha Carter IV,Lil Wayne,,,,,0
Watch The Throne,Jay-Z,,,,,0
Mama's Song,Carrie Underwood,Play On,2009,48.0,240240.0,0
Honey Bee,Blake Shelton,Red River Blue (Deluxe Edition),2011-07-11,60.0,210720.0,0
I'm Gonna Love You Through It,Martina McBride,,,,,0
Dirt Road Anthem,Jason Aldean,My Kinda Party,2010-11-02,68.0,229400.0,0
Are You Gonna Kiss Me Or Not,Thompson Square,Thompson Square,2011-02-08,63.0,184920.0,0
You and Tequila (feat. Grace Potter),Kenny Chesney,Hemingway's Whiskey,2010-09-28,61.0,242840.0,0
Don't You Wanna Stay,Jason Aldean,,,,,0
You And Tequila,nan,,,,,0
Threaten Me With Heaven,nan,,,,,0
Just Fishin',nan,,,,,0
God Gave Me You,Nanz,Vintage Covers,2021-01-04,0.0,267066.0,0
Are You Gonna Kiss Me Or Not,nan,,,,,0
Speak Now,Taylor Swift,Speak Now,2010-10-25,60.0,240760.0,0
Here For A Good Time,George Strait,Here For A Good Time,2011-01-01,61.0,180266.0,0
Red River Blue,Blake Shelton,Red River Blue (Deluxe Edition),2011-07-11,17.0,201520.0,0
Chief,Eric Church,,,,,0
My Kinda Party,Jason Aldean,My Kinda Party,2010-11-02,60.0,284960.0,0
"Instrumental Oasis, Vol. 6",Zamora,,,,,0
"Sea (excerpt) [from the album Wind, Rock, Sea & Flame]",Peter Kater,"The Meditation Music of Peter Kater: Evocative, expressive instrumental music for meditation",2014-05-27,10.0,338373.0,0
Gaia,Michael Brant DeMaria,Solace,2012-06-26,8.0,292786.0,0
Northern Seas,Al Conti,Northern Seas,2010-10-05,12.0,264840.0,0
Sonnymoon For Two,nan,,,,,0
Workbench Vs. Workbench,NANORAY,TILT,2020-01-18,22.0,169343.0,0
You Are My World,nanobii,Sunshine Express,2017-07-07,11.0,216432.0,0
You're Done Doing Nothing At All,Crooks & Nannies,Soup for My Girlfriend,2015-02-04,10.0,183306.0,0
In Germany Before the War,Roseanna Vitro,The Music of Randy Newman,2011-05-10,0.0,275266.0,0
American Road,nan,,,,,0
After The Love Has Gone,Kurt Elling,The Gate,2011-01-01,11.0,351853.0,0
'Round Midnight,Karrin Allyson,'Round Midnight,2011-01-01,20.0,351680.0,0
Timeline,Yellowjackets,Raising Our Voice,2018-09-14,9.0,313946.0,0
Road Shows Vol. 2,Sonny Rollins,,,,,0
Birdyard,Joe Lovano Us Five,Bird Songs,2011,0.0,107853.0,0
Alone At The Vanguard,Fred Hersch,,,,,0
Bond: The Cast,Gerald Clayton,Bond: The Paris Sessions,2010-01-01,23.0,225426.0,0
Alma Adentro,Miguel Zenón,Alma Adentro: The Puerto Rican Songbook,2011-08-30,0.0,415653.0,0
Legacy,Gerald Wilson Orchestra,,,,,0
40 Acres And A Burro,nan,,,,,0
I Talk to the Trees,Randy Brecker,The Jazz Ballad Song Book,2008-10-20,0.0,385080.0,0
I Lift My Hands,Chris Tomlin,And If Our God Is For Us...,2010-01-01,45.0,278013.0,0
Your Love,Brandon Heath,Leaving Eden,2011,41.0,215720.0,0
Alive (Mary Magdalene),Natalie Grant,Music Inspired By The Story,2011-01-01,30.0,305693.0,0
Do Everything,Steven Curtis Chapman,re:creation,2011-01-01,34.0,232849.0,0
Window,Nana Grizol,Ursa Minor,2017-03-31,30.0,227866.0,0
Trust in Me,Fancy Nancy - Cast,Disney Junior Music: Fancy Nancy,2018-06-08,30.0,61933.0,0
Spiritual Power,Nano Sounds,SPA: Feel Calm with BINAURAL Beats Vol. 1,2023-02-24,0.0,120000.0,0
Sitting With Me,nan,,,,,0
Save Your Love For Me,Nancy Wilson,Nancy Wilson/Cannonball Adderley,1962,47.0,164866.0,0
Strong Enough to Bend,Nancy Muller,Georgia Rain,2007-01-01,0.0,160720.0,0
I Lift My Hands,nan,,,,,0
Hold On to Me,Nancy Wilson,Baby Guitars,2009,4.0,225445.0,0
Angel & Chanelle Deluxe Edition,Trin-I-Tee 5:7,,,,,0
Something Bigger,Mary Mary,Something Big,2011-03-28,18.0,197733.0,0
Let The Church Say Amen,Andrae Crouch,The Journey,2011-09-27,34.0,468280.0,0
Open Up The Door,Kim Burrell,The Love Album,2011-05-17,15.0,249453.0,0
Black & White,Royal Tailor,Black & White,2011-06-03,17.0,223066.0,0
What If We Were Real,Mandisa,What If We Were Real,2011-01-01,18.0,199947.0,0
The Great Awakening,Leeland,The Great Awakening,2011-09-16,23.0,185840.0,0
Leaving Eden,Brandon Heath,Leaving Eden,2011,25.0,314293.0,0
Ghosts Upon The Earth,Gungor,,,,,0
Not So Commercial,Los Amigos Invisibles,,,,,0
Nuestra Playa,Nana Mouskouri,Tierra Viva,1988-05-02,16.0,262693.0,0
Entre La Ciudad Y El Mar,Gustavo Galindo,,,,,0
Entren Los Que Quieran,Calle 13,,,,,0
Huevos Rancheros,Joan Sebastian,Huevos Rancheros,2011-01-01,29.0,168093.0,0
Eres Un Farsante,Paquita La Del Barrio,Eres Un Farsante,2010-09-20,3.0,161825.0,0
Amor A La Musica,Mariachi Los Arrieros Del Valle,,,,,0
Orale',Mariachi Divas de Cindy Shea,Orale',2011-06-28,1.0,159040.0,0
No Vengo A Ver Si Puedo... Si Por Que Puedo Vengo,Michael Salgado,,,,,0
"El Diablo (Tema De La Película ""El Infierno"")",Los Tucanes De Tijuana,El Árbol,2017-10-02,59.0,198466.0,0
Intocable 2011,Intocable,,,,,0
