Song Name,Artist Name,Album Name,Release Date,Popularity Score,Length (ms),Grammy_won
Catch a Falling Star (with Mitchell Ayres and His Orchestra & The Ray Charles Singers),Perry Como,Perry Como's Greatest Hits,1999-09-28,41.0,149093.0,1
Billy May's Big Fat Brass,Billy May,,,,,1
Basie - Straight Ahead,Count Basie,Straight Ahead,1998-01-01,31.0,236240.0,1
That Old Black Magic - Live In Las Vegas/1958 / Remastered 1996,Louis Prima & Keely Smith,"Wild, Cool & Swingin'",1999-01-01,12.0,176733.0,1
The E And D Blues (E For Ella And D For Duke),Ella Fitzgerald,Ella Fitzgerald Sings The Duke Ellington Song Book,1957-01-01,9.0,288320.0,1
Basie - Straight Ahead,Count Basie,Straight Ahead,1998-01-01,31.0,236240.0,1
The Chipmunk Song,nan,,,,,1
Tom Dooley,nan,,,,,1
Tequila After Midnight,Nanci Griffith,The Loving Kind,2009-01-01,4.0,190640.0,1
The Music From Peter Gunn,nan,,,,,1
Duets With A Spanish Guitar,nan,,,,,1
The Chipmunk Song,nan,,,,,1
Only The Lonely,nan,,,,,1
Cross Country Suite,nan,,,,,1
The Giving Tree,Nanci Griffith,"Twistable, Turnable Man: A Musical Tribute To The Songs Of Shel Silverstein",2010-01-01,2.0,335306.0,1
Gigi,André Previn,Gigi,1959,10.0,339706.0,1
The Best Of The Stan Freberg Shows,Stan Freberg,,,,,1
The Chipmunk Song,nan,,,,,1
Gaiete Parisienne,nan,,,,,1
"Tchaikovsky: Piano Concerto No. 1 In B Flat Minor, Op. 23",nan,,,,,1
Segovia Golden Jubilee,nan,,,,,1
Beethoven: Quartet 130,nan,,,,,1
Operatic Recital,nan,,,,,1
Entrap Virtuoso,Cecilie Nann,Them Compliments,2022-06-05,0.0,128000.0,1
Catch a Falling Star (with Mitchell Ayres and His Orchestra & The Ray Charles Singers),Perry Como,Perry Como's Greatest Hits,1999-09-28,41.0,149093.0,0
Witchcraft,Frank Sinatra,Frank Sinatra: The Complete Capitol Singles Collection,1996-01-01,53.0,173240.0,0
The Chipmunk Song,nan,,,,,0
Fever (Single),Peggy Lee,,,,,0
"Tchaikovsky: Concerto No. 1, In B-Flat Minor, Op.23 (Album)",Van Cliburn,,,,,0
Only The Lonely (Album),Frank Sinatra,,,,,0
Ella Fitzgerald Sings The Irving Berlin Song Book (Album),Ella Fitzgerald,,,,,0
Come Fly With Me (Album),Frank Sinatra,,,,,0
Witchcraft (Single),nan,,,,,0
Gigi (Single),nan,,,,,0
Fever Dog - Demo,Nancy Wilson,Fever Dog (Demo) / Love Thing / Love Comes And Goes,2021-06-25,7.0,192053.0,0
Catch A Falling Star,nan,,,,,0
I Wish You Love (Single),Keely Smith,,,,,0
Fever (Single),Peggy Lee,,,,,0
Eydie In Love (Single),Eydie Gorme,,,,,0
Everybody Loves A Lover - Single Version,Doris Day,Doris Day's Greatest Hits,1987-04-07,13.0,161533.0,0
Witchcraft,Frank Sinatra,Frank Sinatra: The Complete Capitol Singles Collection,1996-01-01,53.0,173240.0,0
Nel Blu Dipinto Di Blu (Volare) (Single),Domenico Modugno,,,,,0
Hawaiian Wedding Song (Single),Andy Williams,,,,,0
Come Fly With Me (Album),Frank Sinatra,,,,,0
Young Man´s Lament,André Previn,André Previn & His Magic Piano,2017-09-18,0.0,214366.0,0
Dreamsville - Album Version - (Peter Gunn Suite),Henry Mancini,Ultimate Mancini,2004-01-01,10.0,198106.0,0
"Other Worlds, Other Sounds (Album)",Esquivel,,,,,0
Kane Is Able,Jack Kane,,,,,0
Introduction: The Theme From I Want to Live!,Johnny Mandel,"Man And His Music, The",2011-03-08,0.0,22213.0,0
Cross Country Suite,Buddy De Franco,,,,,0
Burnished Brass (Album),George Shearing,,,,,0
Tea for Two Cha Cha,Warren Covington,Big Bands Greatest Hits,2011-01-01,2.0,181706.0,0
The Peter Gunn Theme,Ray Anthony & His Orchestra,Capitol Collectors Series,1991-01-01,12.0,111293.0,0
Patricia (Album),Perez Prado,,,,,0
"Baubles, Bangles And Beads - Instrumental",Jonah Jones Quartet,The Capitol Records Collection,2010-01-01,10.0,131933.0,0
Tom Dooley (Single),nan,,,,,0
Sing A Song Of Basie,nan,,,,,0
Imagination (Single),nan,,,,,0
"Baubles, Bangles And Beads",Kirby Stone Four,,,,,0
Jumpin' With Jonah - Remastered,Jonah Jones,Jumpin' With Jonah,2000-01-01,16.0,141693.0,0
Dixieland Story,Matty Matlock,,,,,0
Burnished Brass (Album),George Shearing,,,,,0
"Baubles, Bangles And Beads (Album)",Jonah Jones,,,,,0
Sing A Song Of Basie,Basie Rhythm Section,,,,,0
Four Freshmen In Person (Album),nan,,,,,0
Burnished Brass (Album),George Shearing,,,,,0
"Baubles, Bangles And Beads - Instrumental",Jonah Jones Quartet,The Capitol Records Collection,2010-01-01,10.0,131933.0,0
The Future Lies Ahead (Album),Mort Sahl,,,,,0
Improvisations To Music (Album),Elaine May,,,,,0
Green Christmas (Album),Stan Freberg,,,,,0
Best Of The Stan Freberg Shows (Album),Stan Freberg,,,,,0
"Oh, Oh, I'm Falling In Love Again (Single)",Jimmie Rodgers,,,,,0
Oh Lonesome Me (In the Style of Don Gibson) [Performance Track with Demonstration Vocals] - Single,Done Again,Oh Lonesome Me (In the Style of Don Gibson) [Performance Track with Demonstration Vocals] - Single,2012-05-08,0.0,159715.0,0
Bird Dog (Single Version),The Everly Brothers,All I Have to Do Is Dream,2019-07-12,21.0,137186.0,0
All I Have to Do Is Dream (Single Version),The Everly Brothers,All I Have to Do Is Dream,2019-07-12,31.0,140373.0,0
The End,Earl Grant,Singin' & Swingin': The Best Of Earl Grant,1998-01-01,41.0,140800.0,0
Patricia,Pérez Prado,Coleccion Original,1998-10-27,24.0,140000.0,0
Looking Back,Nat King Cole,Looking Back,1965-08-01,23.0,146400.0,0
Belafonte Sings The Blues,Harry Belafonte,,,,,0
Witchcraft (Single),nan,,,,,0
Fever (Single),nan,,,,,0
Come Fly With Me (Single),nan,,,,,0
Billy May's Big Fat Brass,nan,,,,,0
Stravinsky - Rite Of Spring,nan,,,,,0
Song Of The Nightingale,nan,,,,,0
Gaiete Parisienne (Album),nan,,,,,0
Witchcraft,nan,,,,,0
"Other Worlds, Other Sounds",nan,,,,,0
Come Fly With Me (Album),nan,,,,,0
Billy May's Big Fat Brass,nan,,,,,0
Time for Us (Love Theme) (Romeo and Juliet),Nancy Enslin,Jewish Wedding Album,1994-02-15,0.0,211800.0,0
Ira Ironstrings Plays Music For People With $3.98,nan,,,,,0
For Whom The Bells Toll (Album),nan,,,,,0
Come Fly With Me (Album),nan,,,,,0
Victory At Sea Vol II (Album),nan,,,,,0
Vanessa,nan,,,,,0
Mahagonny,nan,,,,,0
"I Want To Change - Live with Metropole Orkest, 2021",Nana Adjoa,"I Want To Change (Live with Metropole Orkest, 2021)",2022-11-02,10.0,282986.0,0
Victory At Sea Vol II (From NBC Production) (Album),nan,,,,,0
Peter Gunn (Album),nan,,,,,0
Flower Drum Song (Album),nan,,,,,0
Auntie Mame Sound Track (Album),Ray Heindorf,,,,,0
The Bridge On The River Kwai (Album),Malcolm Arnold,,,,,0
South Pacific Overture,Alfred Newman,South Pacific (Original Soundtrack Recording),2000-10-23,26.0,181000.0,0
I Want To Live (Album),Johnny Mandel,,,,,0
The Lady From Philadelphia (Album),Marian Anderson,,,,,0
Improvisations To Music,Mike Nichols,,,,,0
Green Christmas (Album),Stan Freberg,,,,,0
Great American Speeches (Album),Carl Sandburg,,,,,0
2 Interviews Of Our Times (Album),Henry Jacobs,,,,,0
Tubby The Tuba,Jose Ferrer,,,,,0
The Witch Doctor,nan,,,,,0
"Mommy, Give Me A Drinka Water (Album)",Danny Kaye,,,,,0
Fun In Shariland (Album),Shari Lewis,,,,,0
Childrens' Marching Song (Album),Cyril Stapleton,,,,,0
Stravinsky: Le Sacre Du Printemps (Album),nan,,,,,0
Rimsky-Korsakoff: Scheherezade (Album),nan,,,,,0
Prokofiev: Symphony No. 5 In B-Flat Major (Album),nan,,,,,0
Mahler: Symphony No. 2 In C Minor (Album),nan,,,,,0
Beethoven: Symphony No. 6 In F Major (Album),nan,,,,,0
Barber: Meditation And Dance Of Vengeance,nan,,,,,0
Segovia Golden Jubilee (Last Record In Set),nan,,,,,0
Saint-Saens: Piano Concerto # 2 (Album),nan,,,,,0
Rachmaninoff: Rhapsody On A Theme Of Paganini (Album),nan,,,,,0
Brahms: Piano Concerto # 2 (Album),nan,,,,,0
Bartók: Concerto For Violin,nan,,,,,0
Music For The Harp (Album),nan,,,,,0
Horowitz Plays Chopin (Album),nan,,,,,0
Beethoven: Sonata No. 9 And Sonata No. 8,nan,,,,,0
Art Of The Harpsichord (Album),nan,,,,,0
Ravel: Quartet In F/Debussy: Quartet In G Minor (Album),nan,,,,,0
"Beethoven: Trio In G, Op. 9, No. 1; Beethoven Trio In C Minor, Op. 9, No. 3 (Album)",nan,,,,,0
"Beethoven: Trio In E Flat, Op. 3 (Album)",nan,,,,,0
Beethoven: Trio In E Flat And Trio In D Major (Album),nan,,,,,0
"Wagner: Prelude And Liebestod - Tristan And Isolde, Brunnhilde's Immolation, Die Gotterdamerung (Album)",nan,,,,,0
Eileen Farrell As Medea (Album),nan,,,,,0
Duets For Spanish Guitar (Album),nan,,,,,0
Cherubini: Medea (Album),nan,,,,,0
Victoria: Requiem Mass (Album),nan,,,,,0
Puccini: Madam Butterfly (Album),nan,,,,,0
Donizetti: Lucia De Lammermoor (Album),nan,,,,,0
Barber: Vanessa (Album),nan,,,,,0
Barber Of Seville (Album),nan,,,,,0
